wall_time,episode_idx,road_id,sim_time_s,speed,cte,str_angle,hdg_err,curvature,P1_lane_keeping_rho,P1_lane_keeping_status,P2_speed_stability_rho,P2_speed_stability_status,P3_steering_smoothness_rho,P3_steering_smoothness_status,P4_heading_alignment_rho,P4_heading_alignment_status,P5_recovery_rho,P5_recovery_status,P6_curvature_safety_rho,P6_curvature_safety_status
2026-06-20 02:32:04,0,smoke,0.0,10.0,0.0,0.0,0.0,0.01,nan,pending,nan,pending,nan,pending,nan,pending,nan,pending,nan,pending
2026-06-20 02:32:04,0,smoke,0.1,11.0,0.1,0.05,0.02,0.01,0.9,satisfied,nan,pending,0.7,satisfied,nan,pending,0.4,satisfied,0.5,satisfied
2026-06-20 02:32:04,0,smoke,0.2,12.0,0.2,0.1,0.04,0.01,0.8,satisfied,nan,pending,0.65,satisfied,nan,pending,0.3,satisfied,0.4,satisfied
2026-06-20 02:49:57,0,248,0.20514,0.0,0.0,0.00041,1.56164,-0.0014792,nan,pending,nan,pending,nan,pending,nan,pending,nan,pending,nan,pending
2026-06-20 02:49:57,0,248,0.23978,0.0,0.0,-3e-05,1.56164,-0.0014792,1.0,satisfied,nan,pending,0.74997,satisfied,nan,pending,0.5,satisfied,0.6,satisfied
2026-06-20 02:49:57,0,248,0.28113,0.0,0.0,0.0,1.56164,-0.0014792,1.0,satisfied,nan,pending,0.75,satisfied,nan,pending,0.5,satisfied,0.6,satisfied
2026-06-20 02:49:57,0,248,0.33156,0.65916,0.0,0.00056,0.01007,-0.0014792,1.0,satisfied,nan,pending,0.74944,satisfied,nan,pending,0.5,satisfied,0.6,satisfied
2026-06-20 02:49:57,0,248,0.38267,1.8846,0.0,0.00065,-0.00086,-0.0014792,1.0,satisfied,nan,pending,0.74935,satisfied,nan,pending,0.5,satisfied,0.6,satisfied
2026-06-20 02:49:57,0,248,0.43288,2.57724,0.0,0.00154,0.0023,-0.0014792,1.0,satisfied,nan,pending,0.74846,satisfied,nan,pending,0.5,satisfied,0.6,satisfied
2026-06-20 02:49:57,0,248,0.48363,3.63024,0.0,0.0043,-5e-05,-0.0014792,1.0,satisfied,nan,pending,0.7457,satisfied,nan,pending,0.5,satisfied,0.6,satisfied
2026-06-20 02:49:57,0,248,0.5323,4.3668,-0.0001,0.00489,-0.00055,-0.0014792,0.9999,satisfied,nan,pending,0.74511,satisfied,0.24945,satisfied,0.4999,satisfied,0.5999,satisfied
2026-06-20 02:49:57,0,248,0.58306,5.47704,0.0,0.01083,0.00025,-0.0014792,1.0,satisfied,nan,pending,0.73917,satisfied,0.24945,satisfied,0.4999,satisfied,0.5999,satisfied
2026-06-20 02:49:57,0,248,0.63601,6.59376,0.0,-0.00018,-0.00048,-0.0014792,1.0,satisfied,nan,pending,0.74982,satisfied,0.24945,satisfied,0.4999,satisfied,0.5999,satisfied
2026-06-20 02:49:57,0,248,0.68631,7.33212,0.0001,0.01121,-0.00055,-0.0014246,0.9999,satisfied,nan,pending,0.73879,satisfied,0.24945,satisfied,0.4999,satisfied,0.5999,satisfied
2026-06-20 02:49:57,0,248,0.73936,8.42364,0.0004,0.03378,0.00083,-0.0014246,0.9996,satisfied,nan,pending,0.71622,satisfied,0.24917,satisfied,0.4996,satisfied,0.5996,satisfied
2026-06-20 02:49:57,0,248,0.78947,9.13932,0.0004,0.03609,-0.00108,-0.0014246,0.9996,satisfied,nan,pending,0.71391,satisfied,0.24892,satisfied,0.4996,satisfied,0.5996,satisfied
2026-06-20 02:49:57,0,248,0.83855,10.19484,0.001,0.02138,-0.00384,-0.0014246,0.999,satisfied,nan,pending,0.71391,satisfied,0.24616,satisfied,0.499,satisfied,0.599,satisfied
2026-06-20 02:49:57,0,248,0.88948,10.8846,0.0018,0.03125,-0.00643,-0.0014246,0.9982,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4982,satisfied,0.5982,satisfied
2026-06-20 02:49:57,0,248,0.94135,11.90124,0.0031,0.02194,-0.00554,-0.0013698,0.9969,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4969,satisfied,0.5969,satisfied
2026-06-20 02:49:57,0,248,0.99285,12.56292,0.0042,0.01058,-0.00637,-0.0013698,0.9958,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4958,satisfied,0.5958,satisfied
2026-06-20 02:49:58,0,248,1.04366,13.53456,0.0056,-0.01091,-0.00619,-0.0013698,0.9944,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4944,satisfied,0.5944,satisfied
2026-06-20 02:49:58,0,248,1.09807,14.16528,0.0065,-0.00206,-0.00581,-0.0013698,0.9935,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4935,satisfied,0.5935,satisfied
2026-06-20 02:49:58,0,248,1.14155,15.08832,0.0073,0.00926,-0.00207,-0.001315,0.9927,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4927,satisfied,0.5927,satisfied
2026-06-20 02:49:58,0,248,1.19226,15.98148,0.0077,-0.00402,-0.00077,-0.001315,0.9923,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4923,satisfied,0.5923,satisfied
2026-06-20 02:49:58,0,248,1.24335,16.56216,0.008,-0.01442,-0.00174,-0.001315,0.992,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.492,satisfied,0.592,satisfied
2026-06-20 02:49:58,0,248,1.2941,17.40204,0.0082,0.01235,6e-05,-0.00126,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.34475,17.94168,0.0082,-0.02047,0.00137,-0.00126,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.39608,18.55944,0.0082,0.00447,-0.00031,-0.00126,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.44888,18.70416,0.008,0.02382,0.00187,-0.0012049,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.50129,19.66824,0.0077,-0.00838,0.00182,-0.0012049,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.546,20.67912,0.0078,0.00719,-0.00076,-0.0012049,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.59888,21.1194,0.0078,0.01127,0.00089,-0.0011498,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.65075,21.50712,0.0075,0.03418,0.0012,-0.0011498,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.70241,21.95028,0.0075,0.00868,0.00093,-0.0010945,0.9918,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4918,satisfied,0.5918,satisfied
2026-06-20 02:49:58,0,248,1.75466,22.77036,0.0083,0.00864,-0.0021,-0.0010945,0.9917,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4917,satisfied,0.5917,satisfied
2026-06-20 02:49:58,0,248,1.80682,23.1444,0.0091,0.00337,-0.00186,-0.0010392,0.9909,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4909,satisfied,0.5909,satisfied
2026-06-20 02:49:58,0,248,1.85685,23.59188,0.0101,0.0003,-0.00237,-0.0010392,0.9899,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4899,satisfied,0.5899,satisfied
2026-06-20 02:49:58,0,248,1.90858,23.85864,0.0106,0.00211,-0.00112,-0.0009837,0.9894,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4894,satisfied,0.5894,satisfied
2026-06-20 02:49:58,0,248,1.96195,24.54012,0.0111,-0.0163,-0.00087,-0.0009837,0.9889,satisfied,nan,pending,0.71391,satisfied,0.24357,satisfied,0.4889,satisfied,0.5889,satisfied
2026-06-20 02:49:58,0,248,2.00763,24.88464,0.0113,-0.01194,-6e-05,-0.0009282,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.06217,25.00812,0.011,0.00293,0.0015,-0.0009282,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.10654,25.28748,0.0103,-0.0006,0.00307,-0.0008727,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.15989,26.04888,0.0093,0.00597,0.00279,-0.0008727,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.21711,26.3448,0.0086,0.0359,0.00292,-0.000817,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.26707,26.25264,0.0076,0.02171,0.00268,-0.000817,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.31372,27.03024,0.0077,-0.00316,0.00031,-0.0007613,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.3712,27.27252,0.0082,0.00504,-0.00157,-0.0007613,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.41987,27.0702,0.0088,0.00956,-0.00069,-0.0007055,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.47122,27.18324,0.009,-0.02071,-0.00066,-0.0007055,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.51964,28.00656,0.0095,0.01425,-0.00056,-0.0006497,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.56789,28.15308,0.0094,-0.00103,0.00053,-0.0006497,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.62358,27.88236,0.0094,-0.00495,0.00036,-0.0005938,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.66944,28.03824,0.0094,0.01815,0.00048,-0.0005379,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.71917,28.74312,0.0091,0.00808,0.00082,-0.0005379,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.766,28.87704,0.009,0.00146,0.00058,-0.0004819,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.82435,28.5786,0.0092,0.0143,-0.00024,-0.0004819,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.87182,28.68516,0.0093,0.00343,3e-05,-0.0004259,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.92006,29.3292,0.0098,0.01003,-0.00087,-0.0004259,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:49:59,0,248,2.97663,29.43144,0.0103,0.02208,-0.00118,-0.0003699,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:50:00,0,248,3.02482,29.11248,0.0111,0.00314,-0.00132,-0.0003138,0.9887,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4887,satisfied,0.5887,satisfied
2026-06-20 02:50:00,0,248,3.07115,29.71188,0.0126,-0.01142,-0.00289,-0.0003138,0.9874,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4874,satisfied,0.5874,satisfied
2026-06-20 02:50:00,0,248,3.12981,29.78532,0.0138,0.01138,-0.00337,-0.0002578,0.9862,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4862,satisfied,0.5862,satisfied
2026-06-20 02:50:00,0,248,3.17804,29.44584,0.015,-0.0049,-0.00265,-0.0002578,0.985,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.485,satisfied,0.585,satisfied
2026-06-20 02:50:00,0,248,3.22924,29.50596,0.0159,-0.01588,-0.00222,-0.0002017,0.9841,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4841,satisfied,0.5841,satisfied
2026-06-20 02:50:00,0,248,3.2784,30.06576,0.0171,-0.00458,-0.00224,-0.0001455,0.9829,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4829,satisfied,0.5829,satisfied
2026-06-20 02:50:00,0,248,3.32773,30.13092,0.0175,-0.01083,-0.00114,-0.0001455,0.9825,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4825,satisfied,0.5825,satisfied
2026-06-20 02:50:00,0,248,3.38058,29.77884,0.0179,-0.01589,-0.00053,-8.94e-05,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.43045,29.82636,0.0179,-0.01611,-0.0001,-8.94e-05,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.48023,30.3534,0.0174,-0.00797,0.00098,-3.33e-05,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.52926,30.40452,0.0166,0.00203,0.00237,-3.33e-05,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.57921,30.03732,0.0153,0.00555,0.00279,2.29e-05,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.63855,30.54528,0.0139,-0.00491,0.00259,7.9e-05,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.75746,30.1932,0.012,-0.0042,0.00233,0.0001352,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.82557,30.23892,0.0111,-0.01668,0.00255,0.0001913,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.875,30.75156,0.0096,0.00068,0.00285,0.0001913,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.93258,30.78252,0.0085,0.0079,0.00301,0.0002474,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:00,0,248,3.98457,30.39588,0.0064,0.00163,0.00409,0.0002474,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:01,0,248,4.03546,30.43188,0.0049,0.02774,0.00431,0.0003035,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:01,0,248,4.08436,30.9042,0.003,0.014,0.00351,0.0003595,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:01,0,248,4.18368,30.5154,0.0013,0.01366,0.0011,0.0004156,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:01,0,248,4.31758,30.60216,0.0031,0.01568,-0.00284,0.0005276,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:01,0,248,4.4439,31.0644,0.0066,0.01019,-0.00492,0.0005835,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.24357,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:01,0,248,4.60308,30.70476,0.015,0.00682,-0.0085,0.0006952,0.9821,satisfied,19.88464,satisfied,0.71391,satisfied,0.2415,satisfied,0.4821,satisfied,0.5821,satisfied
2026-06-20 02:50:01,0,248,4.82085,31.23144,0.0389,-0.01056,-0.01274,0.0008624,0.9611,satisfied,19.88464,satisfied,0.71391,satisfied,0.23726,satisfied,0.4611,satisfied,0.5611,satisfied
2026-06-20 02:50:02,0,248,4.98616,31.2498,0.0577,-0.01595,-0.01439,0.0009734,0.9423,satisfied,19.88464,satisfied,0.71391,satisfied,0.23561,satisfied,0.4423,satisfied,0.5423,satisfied
2026-06-20 02:50:02,0,248,5.16903,31.30452,0.0798,-0.04885,-0.0125,0.0010841,0.9202,satisfied,19.88464,satisfied,0.70115,satisfied,0.23561,satisfied,0.4202,satisfied,0.5202,satisfied
2026-06-20 02:50:02,0,248,5.71308,30.80304,0.1116,-0.04505,-0.00927,0.0013969,0.8884,satisfied,19.88464,satisfied,0.70115,satisfied,0.23561,satisfied,0.3884,satisfied,0.4884,satisfied
2026-06-20 02:50:02,0,248,5.96259,30.71016,0.112,-0.08962,0.01106,-0.0036378,0.888,satisfied,19.88464,satisfied,0.66038,satisfied,0.23561,satisfied,0.388,satisfied,0.488,satisfied
2026-06-20 02:50:03,0,248,6.1542,30.68712,0.0856,-0.09327,0.02934,-0.0064776,0.888,satisfied,19.88464,satisfied,0.65673,satisfied,0.22066,satisfied,0.388,satisfied,0.488,satisfied
2026-06-20 02:50:03,0,248,6.29988,31.14576,0.0348,-0.05529,0.05228,-0.0081316,0.888,satisfied,19.88464,satisfied,0.65673,satisfied,0.19772,satisfied,0.388,satisfied,0.488,satisfied
2026-06-20 02:50:03,0,248,6.41401,31.18716,-0.0597,0.00564,0.08095,-0.0089654,0.888,satisfied,19.88464,satisfied,0.65673,satisfied,0.16905,satisfied,0.388,satisfied,0.488,satisfied
2026-06-20 02:50:03,0,248,6.48557,31.20228,-0.0887,0.13653,0.09061,-0.0046336,0.888,satisfied,19.88464,satisfied,0.61347,satisfied,0.15939,satisfied,0.388,satisfied,0.488,satisfied
2026-06-20 02:50:03,0,248,6.5508,30.78612,-0.1686,0.12805,0.09762,0.0022372,0.8314,satisfied,19.88464,satisfied,0.61347,satisfied,0.15238,satisfied,0.3314,satisfied,0.4314,satisfied
2026-06-20 02:50:03,0,248,6.60973,31.17744,-0.2131,0.23464,0.08472,0.0084043,0.7869,satisfied,19.88464,satisfied,0.51536,satisfied,0.15238,satisfied,0.2869,satisfied,0.3869,satisfied
2026-06-20 02:50:03,0,248,6.65702,30.6882,-0.2503,0.23859,0.07166,0.0084043,0.7497,satisfied,19.88464,satisfied,0.51141,satisfied,0.15238,satisfied,0.2497,satisfied,0.3497,satisfied
2026-06-20 02:50:03,0,248,6.70584,30.6306,-0.2695,0.32712,0.05011,0.0146238,0.7305,satisfied,19.88464,satisfied,0.42288,satisfied,0.15238,satisfied,0.2305,satisfied,0.3305,satisfied
2026-06-20 02:50:03,0,248,6.75623,31.014,-0.2866,0.35491,0.02245,0.0207232,0.7134,satisfied,19.88464,satisfied,0.39509,satisfied,0.15238,satisfied,0.2134,satisfied,0.3134,satisfied
2026-06-20 02:50:03,0,248,6.80505,30.96288,-0.2912,0.33585,0.00621,0.0207232,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.15238,satisfied,0.2088,satisfied,0.3088,satisfied
2026-06-20 02:50:03,0,248,6.86161,30.36924,-0.2832,0.3259,-0.03037,0.0266292,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.15238,satisfied,0.2088,satisfied,0.3088,satisfied
2026-06-20 02:50:03,0,248,6.90801,30.26556,-0.266,0.28417,-0.05479,0.0266292,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.15238,satisfied,0.2088,satisfied,0.3088,satisfied
2026-06-20 02:50:03,0,248,6.95982,30.61116,-0.2269,0.21108,-0.0958,0.0324827,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.15238,satisfied,0.2088,satisfied,0.3088,satisfied
2026-06-20 02:50:04,0,248,7.00671,30.53232,-0.1868,0.20827,-0.13929,0.0371458,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.11071,satisfied,0.2088,satisfied,0.3088,satisfied
2026-06-20 02:50:04,0,248,7.06223,30.04992,-0.1176,0.07611,-0.15284,0.0371458,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.09716,satisfied,0.2324,satisfied,0.3088,satisfied
2026-06-20 02:50:04,0,248,7.11152,30.0492,-0.0624,-0.0163,-0.19106,0.0392003,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.05894,satisfied,0.2876,satisfied,0.3088,satisfied
2026-06-20 02:50:04,0,248,7.1673,30.55068,0.0299,-0.07082,-0.19339,0.0392003,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.05661,satisfied,0.3201,satisfied,0.3088,satisfied
2026-06-20 02:50:04,0,248,7.21395,30.11976,0.1284,-0.12914,-0.22466,0.0388702,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.02534,satisfied,0.3201,satisfied,0.3088,satisfied
2026-06-20 02:50:04,0,248,7.26757,30.15324,0.2043,-0.22784,-0.24698,0.038244,0.7088,satisfied,19.88464,satisfied,0.39509,satisfied,0.00302,satisfied,0.2957,satisfied,0.3088,satisfied
2026-06-20 02:50:04,0,248,7.3154,30.64176,0.3166,-0.3524,-0.23944,0.038244,0.6834,satisfied,19.88464,satisfied,0.39509,satisfied,0.00302,satisfied,0.1834,satisfied,0.2834,satisfied
2026-06-20 02:50:04,0,248,7.37078,30.61368,0.3918,-0.42876,-0.25131,0.0382116,0.6082,satisfied,19.88464,satisfied,0.32124,satisfied,-0.00131,violated,0.1082,satisfied,0.2082,satisfied
2026-06-20 02:50:04,0,248,7.41927,30.1248,0.5034,-0.52894,-0.2336,0.0382116,0.4966,satisfied,19.88464,satisfied,0.22106,satisfied,-0.00131,violated,-0.0034,violated,0.0966,satisfied
2026-06-20 02:50:04,0,248,7.46999,29.98908,0.5722,-0.53412,-0.23325,0.0381851,0.4278,satisfied,19.88464,satisfied,0.21588,satisfied,-0.00131,violated,-0.0722,violated,0.0278,satisfied
2026-06-20 02:50:04,0,248,7.51772,30.16368,0.6697,-0.62781,-0.22793,0.0383289,0.3303,satisfied,19.88464,satisfied,0.12219,satisfied,-0.00131,violated,-0.1697,violated,0.01167,satisfied
2026-06-20 02:50:04,0,248,7.57427,29.97468,0.7244,-0.60213,-0.19304,0.0383289,0.2756,satisfied,19.88464,satisfied,0.12219,satisfied,-0.00131,violated,-0.2244,violated,0.01167,satisfied
2026-06-20 02:50:04,0,248,7.62319,29.16792,0.801,-0.63264,-0.18391,0.0386552,0.199,satisfied,19.88464,satisfied,0.11736,satisfied,-0.00131,violated,-0.301,violated,0.01134,satisfied
2026-06-20 02:50:04,0,248,7.67273,28.96776,0.8411,-0.6568,-0.1439,0.0386552,0.1589,satisfied,19.88464,satisfied,0.0932,satisfied,-0.00131,violated,-0.3411,violated,0.01134,satisfied
2026-06-20 02:50:04,0,248,7.71981,29.33316,0.8916,-0.70954,-0.13156,0.0391263,0.1084,satisfied,19.88464,satisfied,0.04046,satisfied,-0.00131,violated,-0.3916,violated,0.01087,satisfied
2026-06-20 02:50:04,0,248,7.77659,29.178,0.9163,-0.74135,-0.09142,0.0391263,0.0837,satisfied,19.88464,satisfied,0.00865,satisfied,-0.00131,violated,-0.4163,violated,0.01087,satisfied
2026-06-20 02:50:04,0,248,7.82282,28.30392,0.9402,-0.81455,-0.07795,0.0397481,0.0598,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.4402,violated,0.01025,satisfied
2026-06-20 02:50:04,0,248,7.87198,28.683,0.9475,-0.7971,-0.04972,0.0405314,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.4475,violated,0.00947,satisfied
2026-06-20 02:50:04,0,248,7.92418,28.5282,0.938,-0.7731,-0.00298,0.0405314,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.4475,violated,0.00947,satisfied
2026-06-20 02:50:04,0,248,7.97634,27.60876,0.916,-0.72252,0.01861,0.0414691,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.4475,violated,0.00853,satisfied
2026-06-20 02:50:05,0,248,8.0317,27.45288,0.8856,-0.71649,0.06863,0.0414691,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.4475,violated,0.00853,satisfied
2026-06-20 02:50:05,0,248,8.08454,27.92196,0.8327,-0.6537,0.08503,0.0425609,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.4475,violated,0.00744,satisfied
2026-06-20 02:50:05,0,248,8.13946,27.81396,0.7855,-0.6623,0.12714,0.0425609,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.4355,violated,0.00744,satisfied
2026-06-20 02:50:05,0,248,8.19561,26.96364,0.7102,-0.64022,0.13622,0.0438189,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.3602,violated,0.00618,satisfied
2026-06-20 02:50:05,0,248,8.25216,26.86212,0.6501,-0.57393,0.17278,0.0438189,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.3001,violated,0.00618,satisfied
2026-06-20 02:50:05,0,248,8.30749,27.40104,0.5561,-0.43281,0.17753,0.0452395,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.2061,violated,0.00618,satisfied
2026-06-20 02:50:05,0,248,8.37266,27.29988,0.4849,-0.42832,0.2128,0.0452395,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,-0.1349,violated,0.00618,satisfied
2026-06-20 02:50:05,0,248,8.46017,26.58384,0.3012,-0.28245,0.23147,0.0468215,0.0525,satisfied,19.88464,satisfied,-0.06455,violated,-0.00131,violated,0.0488,satisfied,0.00618,satisfied
