road,idx,curvature,str_angle,speed,cte,cl_cross,yaw,rd_hdg,hdg_err,x,y,timestamp
1,8,0.00991,0.11449,21.0564,-0.2112,1,-1.53537,-1.59511,0.05974,100.4056,97.0869,1.44178
1,9,0.00798,0.12914,21.43728,-0.2239,1,-1.54116,-1.60073,0.05957,100.4126,96.8508,1.49067
1,9,0.00798,0.1444,22.22748,-0.2428,1,-1.54747,-1.60073,0.05325,100.4211,96.4864,1.55055
1,10,0.00615,0.12998,22.419,-0.2543,1,-1.55419,-1.60526,0.05106,100.4252,96.2395,1.60091
1,11,0.00437,0.12146,23.03676,-0.2703,1,-1.56263,-1.60874,0.04611,100.4283,95.8597,1.65112
1,11,0.00437,0.12299,23.3514,-0.2795,1,-1.56963,-1.60874,0.03911,100.4286,95.6022,1.70208
1,12,0.00266,0.14269,23.82984,-0.2927,1,-1.57511,-1.61122,0.03611,100.4269,95.2083,1.7519
1,12,0.00266,0.1348,24.37344,-0.304,1,-1.58248,-1.61122,0.02874,100.4222,94.806,1.80061
1,13,0.00098,0.1238,24.70968,-0.3099,1,-1.58916,-1.61273,0.02357,100.4172,94.5337,1.85198
1,14,-0.00065,0.11679,24.90084,-0.3165,1,-1.59693,-1.61329,0.01636,100.4064,94.1205,1.89798
1,14,-0.00065,0.12193,25.09128,-0.3192,1,-1.60296,-1.61329,0.01032,100.3974,93.8408,1.94711
1,15,-0.00225,0.09847,25.83072,-0.321,1,-1.60904,-1.61292,0.00388,100.3811,93.4148,2.00768
1,15,-0.00225,0.08107,26.08596,-0.3204,1,-1.61508,-1.61292,-0.00216,100.3684,93.1282,2.05767
1,16,-0.00384,0.07382,26.02584,-0.3173,1,-1.62031,-1.61164,-0.00866,100.3469,92.6943,2.1077
1,17,-0.00541,0.05975,26.25696,-0.3135,1,-1.62395,-1.60947,-0.01448,100.3313,92.4011,2.15851
1,17,-0.00541,0.03616,27.03096,-0.306,1,-1.6271,-1.60947,-0.01764,100.3062,91.9558,2.20867
1,18,-0.00697,0.01181,27.25776,-0.2998,1,-1.62992,-1.6064,-0.02352,100.2885,91.6568,2.25649
1,19,-0.00854,0.00466,27.05976,-0.2886,1,-1.63123,-1.60245,-0.02878,100.2612,91.2056,2.30791
1,19,-0.00854,0.00376,27.21276,-0.2804,1,-1.63086,-1.60245,-0.02842,100.2429,90.9013,2.35746
1,20,-0.01012,-0.02909,28.00368,-0.2676,1,-1.6303,-1.5976,-0.0327,100.2154,90.4397,2.40606
1,21,-0.01171,-0.03747,27.74196,-0.2523,1,-1.62972,-1.59187,-0.03785,100.1881,89.9769,2.45702
1,22,-0.01332,-0.03847,27.89712,-0.2412,1,-1.62748,-1.58522,-0.04226,100.1704,89.665,2.50717
1,22,-0.01332,-0.05797,28.62468,-0.2243,1,-1.62472,-1.58522,-0.0395,100.1449,89.1926,2.55756
1,23,-0.01496,-0.06502,28.7586,-0.2127,1,-1.62172,-1.57767,-0.04405,100.1288,88.8767,2.60732
1,24,-0.01663,-0.07325,28.45908,-0.1939,1,-1.61787,-1.56919,-0.04868,100.1064,88.4012,2.66525
1,24,-0.01663,-0.07026,28.56924,-0.1808,1,-1.61362,-1.56919,-0.04444,100.0927,88.0815,2.71328
1,25,-0.01834,-0.09462,29.21796,-0.1618,1,-1.60867,-1.55976,-0.04891,100.0744,87.5985,2.7647
1,26,-0.02008,-0.09275,29.32092,-0.1465,1,-1.60395,-1.54936,-0.0546,100.0637,87.2759,2.81225
1,27,-0.02188,-0.11244,28.99008,-0.1243,1,-1.59822,-1.53796,-0.06026,100.0504,86.7911,2.86069
1,27,-0.02188,-0.11764,29.06964,-0.1092,1,-1.59199,-1.53796,-0.05403,100.0435,86.4656,2.91865
1,28,-0.02372,-0.13679,29.65752,-0.0863,1,-1.58444,-1.52556,-0.05889,100.0368,85.9746,2.96836
1,29,-0.02562,-0.15821,29.7306,-0.0691,1,-1.57721,-1.5121,-0.06511,100.0347,85.6472,3.01679
1,29,-0.02562,-0.16875,29.3652,-0.0443,1,-1.56835,-1.5121,-0.05626,100.0359,85.1557,3.06623
1,30,-0.02757,-0.16821,29.91024,-0.0226,1,-1.55586,-1.49757,-0.05829,100.0433,84.6603,3.11466
1,31,-0.02957,-0.18531,29.94624,-0.0039,1,-1.54504,-1.48193,-0.0631,100.0518,84.3304,3.17328
1,32,-0.03163,-0.19876,29.54736,0.0215,1,-1.53419,-1.46516,-0.06902,100.0699,83.8362,3.22497
1,32,-0.03163,-0.20327,29.56752,0.0388,1,-1.52247,-1.46516,-0.0573,100.0859,83.5054,3.27435
1,33,-0.03373,-0.2076,30.078,0.0608,1,-1.50917,-1.44723,-0.06194,100.1166,83.0079,3.32197
1,34,-0.03588,-0.23782,30.10392,0.0799,1,-1.49657,-1.4281,-0.06847,100.1412,82.6771,3.37127
1,35,-0.03807,-0.22298,29.67552,0.1057,1,-1.48296,-1.40774,-0.07522,100.1848,82.182,3.43028
1,35,-0.03807,-0.23708,29.67156,0.1227,1,-1.46804,-1.40774,-0.0603,100.2189,81.8513,3.47933
1,36,-0.04028,-0.24707,30.16224,0.1455,1,-1.45331,-1.38615,-0.06716,100.2775,81.3548,3.52714
1,37,-0.04251,-0.25437,30.17268,0.1653,1,-1.43868,-1.3633,-0.07538,100.3213,81.0252,3.57654
1,38,-0.04475,-0.26087,29.709,0.192,1,-1.42279,-1.33919,-0.0836,100.3947,80.5329,3.62591
1,38,-0.04475,-0.2557,29.69748,0.2094,1,-1.40629,-1.33919,-0.0671,100.4492,80.2046,3.67695
1,39,-0.04696,-0.27564,30.16836,0.2345,1,-1.38944,-1.31381,-0.07563,100.5394,79.7127,3.72518
1,40,-0.04913,-0.27548,29.68488,0.2639,1,-1.36981,-1.28717,-0.08264,100.6387,79.2253,3.78166
1,41,-0.05119,-0.30302,29.67984,0.2851,1,-1.35252,-1.2593,-0.09321,100.7107,78.9007,3.83202
1,41,-0.05119,-0.30487,30.15396,0.3154,1,-1.33475,-1.2593,-0.07544,100.8276,78.4147,3.88138
1,42,-0.05325,-0.34977,30.13452,0.3341,1,-1.31574,-1.23027,-0.08548,100.9114,78.0933,3.92801
1,43,-0.05516,-0.33939,29.60532,0.3664,1,-1.29596,-1.20006,-0.0959,101.0461,77.6156,3.98643
1,43,-0.05516,-0.33593,29.53692,0.3881,1,-1.27367,-1.20006,-0.07361,101.1431,77.2988,4.0328
1,44,-0.05653,-0.39684,29.98944,0.4135,1,-1.25127,-1.16877,-0.0825,101.2993,76.8267,4.08137
1,45,-0.05748,-0.38762,29.95596,0.4386,1,-1.22987,-1.1367,-0.09317,101.4096,76.5158,4.13098
1,46,-0.05816,-0.41588,29.31156,0.4689,1,-1.20451,-1.1041,-0.10042,101.5859,76.0562,4.18158
1,46,-0.05816,-0.41688,29.23344,0.4874,1,-1.17903,-1.1041,-0.07493,101.7112,75.7529,4.23919
1,47,-0.05891,-0.4239,29.6694,0.5109,1,-1.15197,-1.0711,-0.08087,101.9113,75.3034,4.28914
1,48,-0.05995,-0.44707,28.97604,0.5366,1,-1.12029,-1.03769,-0.0826,102.1232,74.8653,4.33942
1,48,-0.05995,-0.39611,28.90764,0.5531,1,-1.09392,-1.03769,-0.05624,102.2722,74.5769,4.38618
1,49,-0.06117,-0.46755,29.36448,0.5665,1,-1.06515,-1.00368,-0.06148,102.508,74.151,4.43613
1,50,-0.06224,-0.49272,29.3094,0.5841,1,-1.0398,-0.96898,-0.07082,102.6712,73.8731,4.49655
1,51,-0.06194,-0.43011,28.58724,0.6015,1,-1.01147,-0.93367,-0.0778,102.9263,73.4656,4.54696
1,51,-0.06194,-0.40507,28.46016,0.6094,1,-0.98019,-0.93367,-0.04652,103.1045,73.1998,4.59858
1,52,-0.0605,-0.44019,28.97424,0.619,1,-0.95367,-0.89853,-0.05514,103.3823,72.8083,4.64803
1,53,-0.05908,-0.42752,28.94076,0.6294,1,-0.92924,-0.86421,-0.06503,103.5727,72.5534,4.69753
1,53,-0.05908,-0.34835,28.28088,0.6393,1,-0.90368,-0.86421,-0.03947,103.8667,72.1801,4.74688
1,54,-0.0576,-0.42981,28.23516,0.6435,1,-0.87759,-0.8307,-0.04689,104.0694,71.9361,4.79591
1,55,-0.05609,-0.45947,28.84212,0.6545,1,-0.8576,-0.79802,-0.05958,104.3817,71.5751,4.84594
1,55,-0.05609,-0.45712,28.8234,0.6605,1,-0.83381,-0.79802,-0.03578,104.5948,71.3403,4.89574
1,56,-0.05459,-0.43354,28.13904,0.6639,1,-0.80499,-0.76621,-0.03879,104.9225,70.9995,4.94335
1,57,-0.05309,-0.43247,28.06524,0.6683,1,-0.77643,-0.73524,-0.04119,105.1476,70.7784,4.99203
1,57,-0.05309,-0.41838,28.61316,0.6679,1,-0.75002,-0.73524,-0.01478,105.4943,70.4554,5.04336
1,58,-0.05162,-0.4153,28.58148,0.6645,1,-0.72413,-0.70513,-0.019,105.7296,70.2473,5.09288
1,59,-0.05018,-0.48116,27.96156,0.6609,1,-0.69989,-0.67585,-0.02404,106.0887,69.9449,5.15392
1,60,-0.04878,-0.52321,28.54584,0.6538,1,-0.67021,-0.64739,-0.02282,106.459,69.6514,5.20156
1,60,-0.04878,-0.44826,28.48104,0.6445,1,-0.64203,-0.64739,0.00536,106.7099,69.4638,5.25121
1,61,-0.04744,-0.41372,27.68688,0.6267,1,-0.60914,-0.61972,0.01057,107.0919,69.1973,5.29735
1,61,-0.04744,-0.42954,27.64224,0.6126,1,-0.58077,-0.61972,0.03894,107.3517,69.0268,5.35578
1,62,-0.04616,-0.40387,28.24956,0.5834,1,-0.55715,-0.59281,0.03566,107.7485,68.7796,5.40544
1,63,-0.04494,-0.37903,28.24308,0.5682,1,-0.53346,-0.56662,0.03317,108.0157,68.6218,5.45394
1,64,-0.04378,-0.32525,27.66708,0.538,1,-0.5102,-0.54113,0.03094,108.4208,68.3951,5.50531
1,64,-0.04378,-0.3213,27.6858,0.5147,1,-0.48824,-0.54113,0.0529,108.6955,68.2492,5.55511
1,65,-0.04269,-0.28093,28.36476,0.4817,1,-0.4708,-0.5163,0.0455,109.1134,68.0365,5.60419
1,65,-0.04269,-0.2814,28.42308,0.4603,1,-0.45305,-0.5163,0.06325,109.3942,67.8998,5.6639
1,66,-0.04167,-0.26178,27.98568,0.4236,1,-0.43808,-0.49209,0.054,109.8188,67.7009,5.71199
1,67,-0.04072,-0.24702,28.6596,0.3921,1,-0.419,-0.46845,0.04946,110.2517,67.5081,5.7616
1,68,-0.03984,-0.22939,28.72332,0.3723,1,-0.40385,-0.44536,0.0415,110.5421,67.384,5.81134
1,68,-0.03984,-0.21935,28.29816,0.3406,1,-0.39007,-0.44536,0.05529,110.9804,67.2038,5.86141
1,69,-0.03903,-0.21453,28.36584,0.3188,1,-0.37665,-0.42276,0.04611,111.2762,67.0868,5.91085
1,70,-0.03829,-0.19091,29.02968,0.2901,1,-0.36391,-0.40062,0.03671,111.7249,66.9159,5.96186
1,70,-0.03829,-0.19237,29.10564,0.2718,1,-0.35139,-0.40062,0.04924,112.0255,66.8057,6.0198
1,71,-0.03762,-0.17696,28.7136,0.2428,1,-0.34024,-0.3789,0.03867,112.4786,66.6453,6.07008
1,72,-0.03702,-0.18312,28.78272,0.2291,1,-0.3292,-0.35757,0.02837,112.7839,66.541,6.12114
1,73,-0.03649,-0.17148,29.41056,0.2071,1,-0.31844,-0.33657,0.01813,113.2462,66.3886,6.16946
1,73,-0.03649,-0.17047,29.48112,0.193,1,-0.30752,-0.33657,0.02905,113.5554,66.2904,6.21889
1,74,-0.03603,-0.18272,29.0916,0.1738,1,-0.2972,-0.31587,0.01867,114.021,66.1478,6.26808
1,75,-0.03564,-0.17259,29.68416,0.1588,1,-0.28456,-0.29544,0.01088,114.4928,66.0098,6.31765
1,75,-0.03564,-0.17647,29.72988,0.1502,1,-0.27343,-0.29544,0.022,114.808,65.9214,6.36606
1,76,-0.03532,-0.17124,29.32668,0.1342,1,-0.26257,-0.27522,0.01265,115.282,65.794,6.42461
1,77,-0.03506,-0.18303,29.36268,0.1301,1,-0.25161,-0.25519,0.00358,115.6006,65.7121,6.47471
1,78,-0.03489,-0.1708,29.9214,0.1218,1,-0.24082,-0.2353,-0.00552,116.0819,65.5939,6.52349
1,78,-0.03489,-0.18542,29.96424,0.1173,1,-0.22955,-0.2353,0.00575,116.4033,65.5188,6.57223
1,79,-0.0348,-0.19115,29.56032,0.1091,1,-0.21876,-0.21551,-0.00324,116.8864,65.4114,6.63213
1,80,-0.03474,-0.18895,29.58624,0.1088,1,-0.20722,-0.19577,-0.01144,117.2108,65.3432,6.67252
1,81,-0.03474,-0.19275,30.10716,0.1061,1,-0.19488,-0.17607,-0.01881,117.7002,65.2466,6.72311
1,81,-0.03474,-0.18537,30.13812,0.1047,1,-0.18287,-0.17607,-0.0068,118.0268,65.1862,6.78201
1,82,-0.03502,-0.18925,29.71548,0.102,1,-0.17047,-0.15636,-0.01411,118.5171,65.1018,6.83028
1,83,-0.0352,-0.19212,29.73492,0.1042,1,-0.15888,-0.1365,-0.02238,118.846,65.0491,6.87794
1,84,-0.0345,-0.20493,30.23856,0.1061,1,-0.14638,-0.11653,-0.02986,119.3418,64.976,6.92506
1,84,-0.0345,-0.20697,29.80656,0.1093,1,-0.13223,-0.11653,-0.01571,119.8365,64.9102,6.9848
1,85,-0.03301,-0.18845,29.83068,0.1101,1,-0.11912,-0.09696,-0.02216,120.1682,64.8705,7.03283
1,86,-0.03097,-0.18868,30.3174,0.1152,1,-0.10545,-0.07824,-0.02721,120.668,64.8176,7.08273
1,87,-0.02872,-0.19215,30.3372,0.1196,1,-0.09345,-0.06067,-0.03278,121.0009,64.7864,7.13089
1,87,-0.02872,-0.19121,29.9088,0.1253,1,-0.08135,-0.06067,-0.02068,121.5001,64.7457,7.18069
1,88,-0.02652,-0.1954,29.91636,0.1282,1,-0.06931,-0.04438,-0.02493,121.8343,64.7225,7.23133
1,89,-0.02423,-0.21506,30.40056,0.1346,1,-0.05697,-0.02934,-0.02764,122.3375,64.6938,7.28086
1,89,-0.02423,-0.20665,30.41532,0.1387,1,-0.04476,-0.02934,-0.01542,122.6724,64.6788,7.34178
1,90,-0.02186,-0.19461,29.96784,0.1395,1,-0.03089,-0.01559,-0.01529,123.1741,64.6633,7.39183
1,91,-0.01944,-0.17484,29.9664,0.1429,1,-0.01728,-0.0032,-0.01408,123.5097,64.6575,7.44131
1,92,-0.01698,-0.18564,30.44124,0.1433,1,-0.00476,0.00783,-0.01258,124.0144,64.6551,7.49127
1,93,-0.01449,-0.18588,30.00996,0.1418,1,0.00856,0.01746,-0.0089,124.5168,64.6594,7.54064
1,93,-0.01449,-0.16655,30.03084,0.1393,1,0.02022,0.01746,0.00276,124.853,64.6662,7.59072
1,94,-0.01198,-0.15349,30.50712,0.1319,1,0.03223,0.02568,0.00655,125.3585,64.6825,7.63862
1,95,-0.00945,-0.14408,30.52512,0.1269,1,0.0434,0.03248,0.01092,125.6947,64.6971,7.69495
1,96,-0.0069,-0.12666,30.10788,0.1158,1,0.05279,0.03784,0.01496,126.1981,64.7237,7.74443
1,96,-0.0069,-0.10861,30.1212,0.1067,1,0.06201,0.03784,0.02418,126.5347,64.7446,7.79579
1,97,-0.00433,-0.10819,30.60648,0.0904,1,0.06983,0.04175,0.02809,127.0408,64.78,7.84551
1,98,-0.0018,-0.1109,30.63384,0.0789,1,0.07704,0.0442,0.03284,127.3776,64.806,7.89502
1,99,0.00073,-0.09758,30.23352,0.0586,1,0.08368,0.04522,0.03846,127.8819,64.8483,7.94235
1,99,0.00073,-0.07315,30.24792,0.043,1,0.09079,0.04522,0.04557,128.2191,64.879,8.00239
1,100,0.00353,-0.06743,30.726,0.0166,1,0.09691,0.04481,0.05211,128.7262,64.9283,8.04965
1,101,0.00576,-0.05102,30.32352,-0.0129,1,0.10304,0.04281,0.06024,129.231,64.9805,8.09929
1,102,0.00664,-0.03,30.357,-0.0348,1,0.10705,0.03954,0.06751,129.5688,65.0168,8.14717
1,103,0.00671,-0.0135,30.83292,-0.0703,1,0.11035,0.03577,0.07458,130.0769,65.0731,8.20393
1,103,0.00671,-0.00491,30.85848,-0.0953,1,0.11251,0.03577,0.07673,130.415,65.1113,8.25231
1,104,0.00643,0.03066,30.46284,-0.1347,1,0.113,0.03197,0.08103,130.9217,65.1688,8.29989
1,105,0.00616,0.06257,30.47544,-0.1625,1,0.11312,0.02832,0.0848,131.2606,65.2073,8.35915
1,106,0.00599,0.08206,30.93732,-0.204,2,0.11094,0.02483,0.08611,131.7705,65.2641,8.4075
1,106,0.00599,0.11229,30.9528,-0.231,2,0.10684,0.02483,0.08201,132.1099,65.3005,8.45609
1,107,0.00579,0.13008,30.53808,-0.2699,2,0.10109,0.02143,0.07966,132.6186,65.3521,8.50517
1,108,0.00557,0.13497,30.53052,-0.2946,2,0.09347,0.01814,0.07532,132.9589,65.384,8.55363
1,109,0.00537,0.15433,30.96468,-0.3278,2,0.08421,0.01498,0.06922,133.4707,65.4272,8.60241
1,109,0.00537,0.1775,30.96468,-0.3475,2,0.07502,0.01498,0.06004,133.8113,65.4528,8.66087
1,110,0.00516,0.19204,30.52152,-0.3731,2,0.06519,0.01194,0.05325,134.3214,65.4861,8.71101
1,111,0.00495,0.20623,30.94164,-0.3932,2,0.05107,0.00901,0.04205,134.834,65.5123,8.76008
1,112,0.00475,0.18928,30.91464,-0.4031,2,0.03842,0.0062,0.03222,135.1748,65.5254,8.81737
1,112,0.00475,0.1807,30.43728,-0.4119,2,0.02491,0.0062,0.01871,135.6845,65.5381,8.87516
1,114,0.00433,0.17065,30.8394,-0.4121,2,-0.0002,0.00094,-0.00113,136.5367,65.5421,8.99105
1,115,0.00413,0.14266,30.81816,-0.4075,2,-0.01206,-0.00152,-0.01054,136.8766,65.538,9.0151
1,115,0.00413,0.12311,30.33396,-0.3956,2,-0.02361,-0.00152,-0.02209,137.3847,65.526,9.06466
1,116,0.00392,0.11016,30.3408,-0.3843,2,-0.03475,-0.00386,-0.03089,137.7241,65.5142,9.11442
1,117,0.00371,0.08344,30.79656,-0.3646,2,-0.04251,-0.00608,-0.03642,138.2343,65.4925,9.1654
1,118,0.00351,0.06772,30.8142,-0.3499,2,-0.04916,-0.00819,-0.04098,138.5737,65.4758,9.24716
1,119,0.0033,0.03336,30.42216,-0.3088,2,-0.05817,-0.01018,-0.04799,139.422,65.4284,9.32346
1,120,0.0031,-0.00159,30.88908,-0.2821,2,-0.06232,-0.01205,-0.05027,139.9332,65.3965,9.36391
1,121,0.0029,-0.0153,30.89916,-0.2634,2,-0.06694,-0.01381,-0.05313,140.2733,65.3737,9.43021
1,121,0.0029,-0.00508,30.49236,-0.236,2,-0.06648,-0.01381,-0.05266,140.7825,65.3398,9.47138
1,122,0.00269,-0.02474,30.95316,-0.2099,2,-0.06472,-0.01546,-0.04926,141.2948,65.3066,9.53938
1,123,0.00249,-0.03344,30.96144,-0.1937,2,-0.06359,-0.01698,-0.0466,141.6356,65.2849,9.57815
1,124,0.00229,-0.04595,30.52872,-0.1698,2,-0.06361,-0.0184,-0.04522,142.1458,65.2524,9.62537
1,124,0.00229,-0.04527,30.55428,-0.1546,2,-0.06264,-0.0184,-0.04424,142.487,65.231,9.67172
1,125,0.00209,-0.07678,31.005,-0.1336,2,-0.05916,-0.01969,-0.03946,143.0003,65.2006,9.72514
1,126,0.00189,-0.07325,31.02048,-0.1214,2,-0.05615,-0.02088,-0.03527,143.3419,65.1814,9.77898
1,127,0.00166,-0.07774,30.60504,-0.1058,2,-0.05115,-0.02195,-0.0292,143.8537,65.1552,9.84037
1,127,0.00166,-0.07774,30.60432,-0.0974,2,-0.04586,-0.02195,-0.02391,144.1958,65.1395,9.90888
1,129,0.00133,-0.07443,31.04604,-0.0834,2,-0.03592,-0.02375,-0.01217,145.0527,65.1061,9.98203
1,130,0.00044,-0.06656,30.62376,-0.0797,2,-0.03083,-0.0245,-0.00633,145.5651,65.0903,10.03304
1,130,0.00044,-0.07264,30.63888,-0.0791,2,-0.02596,-0.0245,-0.00147,145.9078,65.0814,10.08407
1,131,-0.00093,-0.06062,31.0842,-0.0806,2,-0.02172,-0.02475,0.00302,146.4233,65.0702,10.13435
1,132,-0.00244,-0.05988,31.09356,-0.0833,2,-0.0172,-0.02422,0.00701,146.7662,65.0643,10.18414
1,133,-0.00401,-0.05734,30.67848,-0.0889,2,-0.01324,-0.02283,0.00959,147.2798,65.0575,10.22892
1,134,-0.00554,-0.06338,31.12164,-0.0963,2,-0.00852,-0.02056,0.01204,147.796,65.0531,10.286
1,134,-0.00554,-0.0434,31.11876,-0.102,2,-0.00495,-0.02056,0.01561,148.1393,65.0514,10.33203
1,135,-0.00709,-0.04863,30.69576,-0.1122,2,-0.00078,-0.01742,0.01664,148.6532,65.051,10.38606
1,136,-0.00866,-0.04348,30.69324,-0.1185,2,0.00233,-0.0134,0.01573,148.9967,65.0518,10.42968
1,137,-0.01027,-0.03032,31.13424,-0.1284,2,0.00542,-0.00849,0.01391,149.5132,65.0546,10.48182
1,137,-0.01027,-0.02588,31.14288,-0.1348,2,0.00844,-0.00849,0.01693,149.8566,65.0575,10.53632
1,138,-0.01191,-0.0216,30.72924,-0.1445,2,0.0103,-0.00266,0.01296,150.3711,65.0628,10.59182
1,139,-0.01359,-0.021,30.7278,-0.1485,2,0.01192,0.0041,0.00783,150.715,65.0669,10.63418
1,140,-0.01531,-0.03571,31.16772,-0.1536,2,0.01354,0.0118,0.00174,151.2319,65.0739,10.69139
1,142,-0.01891,-0.05453,30.77568,-0.156,2,0.01946,0.03018,-0.01072,152.435,65.0944,10.84646
1,143,-0.02079,-0.06705,31.23144,-0.1519,2,0.02201,0.04091,-0.01889,152.9528,65.1058,10.91867
1,143,-0.02079,-0.0745,31.24512,-0.147,2,0.02436,0.04091,-0.01654,153.2975,65.1142,10.96991
1,144,-0.02274,-0.08326,30.80412,-0.1402,2,0.02792,0.0527,-0.02478,153.8132,65.1286,10.99499
1,145,-0.02475,-0.08892,31.24872,-0.1275,2,0.03339,0.0656,-0.03221,154.3312,65.1459,11.03593
1,146,-0.02682,-0.09627,31.24404,-0.1158,2,0.03829,0.07963,-0.04135,154.6758,65.1591,11.08583
1,147,-0.02897,-0.11674,30.81132,-0.0981,2,0.04402,0.09485,-0.05082,155.1911,65.1818,11.14313
1,149,-0.03345,-0.12704,31.20084,-0.0449,2,0.06367,0.12896,-0.06529,156.396,65.2507,11.33776
1,150,-0.03578,-0.17014,30.73608,-0.0147,2,0.06958,0.14793,-0.07835,156.9097,65.2865,11.36671
1,150,-0.03578,-0.19223,30.717,0.0083,2,0.07715,0.14793,-0.07078,157.2525,65.313,11.39215
1,151,-0.03816,-0.20142,31.15008,0.0404,2,0.08565,0.16822,-0.08258,157.7673,65.3572,11.45926
1,152,-0.04058,-0.20116,31.12596,0.0696,2,0.09648,0.18987,-0.09339,158.1093,65.3903,11.49249
1,153,-0.04302,-0.21457,30.64752,0.1106,2,0.1095,0.21288,-0.10339,158.6196,65.4464,11.54587
1,153,-0.04302,-0.22467,30.60648,0.1398,2,0.12345,0.21288,-0.08943,158.9597,65.4886,11.59843
1,154,-0.04547,-0.26001,30.9978,0.1784,2,0.13788,0.23729,-0.0994,159.4692,65.5593,11.65164
1,155,-0.0479,-0.26674,30.50208,0.2255,2,0.1554,0.26308,-0.10767,159.9741,65.6384,11.69848
1,156,-0.05028,-0.28542,30.4596,0.2605,2,0.17233,0.29025,-0.11792,160.3102,65.6969,11.75154
1,157,-0.05259,-0.32947,30.84048,0.3093,2,0.19065,0.31876,-0.12811,160.8128,65.7939,11.80539
1,157,-0.05259,-0.33811,30.79008,0.3425,2,0.20912,0.31876,-0.10964,161.145,65.8644,11.85618
1,158,-0.05478,-0.34518,30.21732,0.387,2,0.23091,0.34859,-0.11768,161.6384,65.9804,11.89989
1,159,-0.05681,-0.32085,30.12804,0.4226,2,0.25353,0.37966,-0.12614,161.9653,66.0651,11.96095
1,160,-0.05868,-0.348,30.4848,0.4709,2,0.27662,0.41189,-0.13527,162.4521,66.2033,12.00911
1,161,-0.06029,-0.32081,29.84724,0.5489,2,0.31973,0.44518,-0.12545,163.2482,66.4591,12.20865
1,163,-0.06274,-0.45417,30.16872,0.666,2,0.38688,0.51436,-0.12749,164.3389,66.8753,12.28823
1,164,-0.06349,-0.54706,29.55528,0.7197,2,0.40836,0.54995,-0.14159,164.7942,67.0723,12.31777
