road,idx,curvature,str_angle,speed,cte,cl_cross,yaw,rd_hdg,hdg_err,x,y,timestamp
5,154,-0.02298,-0.10786,30.78216,-0.1005,2,-0.14936,-0.12188,-0.02748,149.7857,29.5297,13.93817
5,155,-0.02548,-0.11625,30.771,-0.0931,2,-0.14305,-0.10578,-0.03726,150.1266,29.4806,13.98651
5,156,-0.02809,-0.12513,31.19184,-0.0794,2,-0.13608,-0.08793,-0.04815,150.6393,29.4104,14.04629
5,156,-0.02809,-0.14153,31.18644,-0.0709,2,-0.12825,-0.08793,-0.04032,150.9805,29.3664,14.09584
5,157,-0.0308,-0.13626,30.74508,-0.0544,2,-0.11992,-0.06824,-0.05168,151.4917,29.3048,14.14736
5,158,-0.03361,-0.1492,31.1598,-0.0363,2,-0.10852,-0.04666,-0.06186,152.0057,29.2488,14.19646
5,158,-0.03361,-0.15724,31.13892,-0.0252,2,-0.09944,-0.04666,-0.05278,152.3475,29.2147,14.24476
5,159,-0.03651,-0.15129,30.68352,-0.003,2,-0.08983,-0.02311,-0.06672,152.8593,29.1686,14.29423
5,159,-0.03651,-0.16396,30.65868,0.0124,2,-0.07932,-0.02311,-0.05621,153.2015,29.1414,14.3431
5,160,-0.03947,-0.20033,31.07772,0.0362,2,-0.06948,0.00247,-0.07195,153.7159,29.1056,14.39293
5,160,-0.03947,-0.20499,31.06656,0.057,2,-0.05898,0.00247,-0.06144,154.058,29.0854,14.45105
5,161,-0.04248,-0.21047,30.59424,0.0817,2,-0.04587,0.03012,-0.07599,154.57,29.0619,14.50073
5,162,-0.04551,-0.22344,30.55824,0.1068,2,-0.03186,0.05989,-0.09175,154.912,29.051,14.5465
5,162,-0.04551,-0.20997,30.95928,0.1401,2,-0.01771,0.05989,-0.0776,155.4257,29.0419,14.60486
5,163,-0.04851,-0.21703,30.93228,0.1616,2,-0.00322,0.09178,-0.095,155.7669,29.0408,14.65479
5,164,-0.05142,-0.21353,30.45852,0.2008,2,0.01058,0.12577,-0.11518,156.2771,29.0462,14.70623
5,164,-0.05142,-0.22567,30.42612,0.226,2,0.02436,0.12577,-0.1014,156.6177,29.0545,14.75486
5,165,-0.05418,-0.24081,30.843,0.2706,2,0.03851,0.1618,-0.12329,157.129,29.0742,14.80427
5,166,-0.05674,-0.28898,30.35916,0.3198,2,0.05566,0.19976,-0.1441,157.6369,29.1025,14.85342
5,166,-0.05674,-0.29248,30.33792,0.3505,2,0.07131,0.19976,-0.12846,157.9757,29.1267,14.90011
5,167,-0.05901,-0.36119,30.7188,0.4059,2,0.09094,0.23952,-0.14858,158.4834,29.173,14.95726
5,167,-0.05901,-0.36209,30.66984,0.4412,2,0.11049,0.23952,-0.12903,158.8196,29.2103,15.00693
5,168,-0.06092,-0.3828,30.0654,0.4941,2,0.13439,0.28087,-0.14649,159.3196,29.2779,15.05849
5,168,-0.06092,-0.40705,29.96604,0.5311,2,0.15933,0.28087,-0.12155,159.6513,29.3312,15.10485
5,169,-0.0624,-0.39257,30.3084,0.5794,2,0.18488,0.32356,-0.13867,160.1459,29.4237,15.16318
5,169,-0.0624,-0.47138,30.21048,0.6177,2,0.21111,0.32356,-0.11244,160.4716,29.4935,15.21329
5,170,-0.06343,-0.56861,29.55996,0.6609,2,0.23638,0.36729,-0.13091,160.954,29.6097,15.2633
5,171,-0.06394,-0.60802,29.394,0.6994,2,0.26649,0.41173,-0.14524,161.2727,29.6967,15.31386
5,171,-0.06394,-0.62526,29.72592,0.7391,2,0.30559,0.41173,-0.10614,161.7431,29.8451,15.36258
5,172,-0.06393,-0.64608,28.84932,0.7673,2,0.35366,0.45654,-0.10288,162.1987,30.0133,15.40988
5,172,-0.06393,-0.67586,28.68444,0.7854,2,0.39472,0.45654,-0.06182,162.4966,30.1374,15.47041
5,173,-0.06343,-0.67348,29.09016,0.795,2,0.43676,0.50134,-0.06457,162.9338,30.3415,15.51153
5,173,-0.06343,-0.67322,28.93716,0.8034,2,0.47896,0.50134,-0.02238,163.2163,30.4882,15.57152
5,174,-0.06246,-0.62746,28.07496,0.7943,2,0.52054,0.54579,-0.02525,163.6264,30.7233,15.62146
5,175,-0.06106,-0.62931,27.93708,0.793,2,0.56197,0.58956,-0.02759,163.8924,30.8908,15.66951
5,175,-0.06106,-0.62473,28.42092,0.7737,2,0.59907,0.58956,0.00952,164.2814,31.1564,15.71928
5,176,-0.05931,-0.58647,28.30356,0.7593,2,0.63572,0.63234,0.00338,164.5317,31.3411,15.76891
5,176,-0.05931,-0.51278,27.45324,0.7288,2,0.6715,0.63234,0.03916,164.8936,31.6287,15.81882
5,177,-0.05729,-0.4683,27.34164,0.7062,2,0.70584,0.6739,0.03194,165.1279,31.8284,15.86843
5,177,-0.05729,-0.43591,27.90864,0.6683,2,0.73319,0.6739,0.05928,165.4712,32.1376,15.91806
5,178,-0.05504,-0.43251,27.87264,0.6426,2,0.75813,0.71405,0.04408,165.6934,32.348,15.96946
5,178,-0.05504,-0.40792,27.27252,0.6035,2,0.78077,0.71405,0.06672,166.0187,32.6703,16.02822
5,179,-0.05266,-0.36056,27.93024,0.56,2,0.80837,0.75262,0.05575,166.3377,33.0043,16.07797
5,179,-0.05266,-0.31199,27.93348,0.5351,2,0.83129,0.75262,0.07868,166.5444,33.2309,16.12678
5,180,-0.0502,-0.3141,27.41904,0.4903,2,0.85006,0.78951,0.06055,166.8477,33.5762,16.17651
5,180,-0.0502,-0.2925,27.49212,0.4672,2,0.86681,0.78951,0.07729,167.0475,33.8115,16.22578
5,181,-0.0477,-0.26095,28.19808,0.4236,2,0.88326,0.82469,0.05857,167.3433,34.1717,16.27507
5,182,-0.04523,-0.22853,28.27944,0.403,2,0.89947,0.85811,0.04136,167.5365,34.4149,16.32481
5,182,-0.04523,-0.20363,27.86616,0.3662,2,0.91345,0.85811,0.05534,167.8217,34.7844,16.37406
5,183,-0.04281,-0.18178,27.96696,0.3449,2,0.92589,0.88981,0.03608,168.0102,35.035,16.42548
5,183,-0.04281,-0.17506,28.67184,0.3144,2,0.93649,0.88981,0.04668,168.2911,35.4168,16.47242
5,184,-0.04047,-0.15924,28.7784,0.2966,2,0.94658,0.9198,0.02677,168.476,35.6735,16.52187
5,184,-0.04047,-0.16524,28.41552,0.2738,2,0.95585,0.9198,0.03605,168.7504,36.062,16.57985
5,185,-0.03821,-0.14946,28.51164,0.2594,2,0.96517,0.94816,0.01701,168.9323,36.3247,16.62967
5,186,-0.03607,-0.12361,29.16792,0.2438,2,0.97457,0.97493,-0.00036,169.2032,36.7239,16.6796
5,186,-0.03607,-0.12108,29.25864,0.2323,2,0.98391,0.97493,0.00898,169.3815,36.992,16.72757
5,187,-0.03403,-0.0814,28.90332,0.2246,2,0.99076,1.00021,-0.00945,169.6466,37.3966,16.77717
5,187,-0.03403,-0.08102,28.98288,0.2197,2,0.99783,1.00021,-0.00238,169.8226,37.6694,16.83575
5,188,-0.03213,-0.07729,29.60424,0.2187,2,1.00227,1.02406,-0.02179,170.0864,38.0823,16.88815
