road,idx,curvature,str_angle,speed,cte,cl_cross,yaw,rd_hdg,hdg_err,x,y,timestamp
0,15,0.00276,0.07104,26.93664,-0.2863,1,2.08459,2.08144,0.00315,93.8642,112.7163,2.28214
0,15,0.00276,0.08463,27.25524,-0.2852,1,2.0803,2.08144,-0.00114,93.6434,113.1115,2.33427
0,16,0.0025,0.0599,27.46152,-0.2836,1,2.07617,2.07953,-0.00336,93.496,113.3779,2.37638
0,16,0.0025,0.04093,27.6912,-0.2794,1,2.07139,2.07953,-0.00814,93.2752,113.7815,2.43608
0,17,0.00225,0.05841,27.86184,-0.2758,1,2.068,2.07779,-0.00979,93.1277,114.0533,2.47971
0,17,0.00225,0.05112,28.10016,-0.2701,1,2.06625,2.07779,-0.01154,92.9057,114.4641,2.53108
0,18,0.002,0.04283,28.23912,-0.2656,1,2.06342,2.07623,-0.01281,92.7575,114.7402,2.58257
0,19,0.00174,0.01289,28.45836,-0.258,1,2.06034,2.07484,-0.0145,92.535,115.1578,2.6314
0,19,0.00174,0.00221,28.6452,-0.2493,1,2.05744,2.07484,-0.0174,92.3122,115.5789,2.68094
0,20,0.00149,-0.0112,28.77084,-0.2435,1,2.05657,2.07363,-0.01706,92.1631,115.8613,2.73241
0,20,0.00149,-0.00338,28.95156,-0.2353,1,2.0572,2.07363,-0.01644,91.938,116.287,2.79215
0,21,0.00124,-0.022,29.05992,-0.2303,1,2.05829,2.0726,-0.01431,91.7869,116.572,2.84477
0,22,0.00098,-0.01633,29.2122,-0.2236,1,2.05911,2.07174,-0.01264,91.5589,117.0012,2.88761
0,22,0.00098,-0.01485,29.30688,-0.2196,1,2.06001,2.07174,-0.01173,91.406,117.2884,2.94285
0,23,0.00073,-0.00797,29.44296,-0.2146,1,2.06146,2.07106,-0.0096,91.1751,117.7206,2.99249
0,23,0.00073,-0.0078,29.52684,-0.2116,1,2.06255,2.07106,-0.00852,91.0203,118.0096,3.04353
0,24,0.00047,-0.00792,29.6478,-0.2077,1,2.06299,2.07056,-0.00756,90.7871,118.4445,3.09048
0,24,0.00047,-0.00617,29.72196,-0.2053,1,2.06344,2.07056,-0.00711,90.631,118.7353,3.14197
0,25,0.00022,-0.00114,29.82636,-0.2019,1,2.06363,2.07023,-0.0066,90.3961,119.1727,3.19292
0,26,-4e-05,0.00763,29.92464,-0.1989,1,2.06425,2.07008,-0.00583,90.1601,119.6115,3.24291
0,26,-4e-05,-0.01495,29.9862,-0.197,1,2.06439,2.07008,-0.00569,90.0023,119.9048,3.29292
0,27,-0.00029,-0.02084,30.07152,-0.1938,1,2.06366,2.07011,-0.00645,89.7654,120.3459,3.34915
0,28,-0.00055,-0.01637,30.12408,-0.1918,1,2.06399,2.07031,-0.00632,89.607,120.6406,3.39201
0,28,-0.00055,-0.03021,30.19896,-0.1896,1,2.06584,2.07031,-0.00447,89.3681,121.0831,3.4429
0,29,-0.0008,-0.03495,30.2454,-0.1885,1,2.0672,2.07069,-0.00349,89.2081,121.3785,3.49476
0,29,-0.0008,-0.04036,30.30696,-0.1877,1,2.06874,2.07069,-0.00195,88.967,121.822,3.54287
0,30,-0.00106,-0.04118,30.34548,-0.1879,1,2.07147,2.07124,0.00023,88.8052,122.1177,3.59395
0,31,-0.00131,-0.04079,30.40488,-0.1894,1,2.07419,2.07197,0.00222,88.5609,122.5613,3.64351
0,31,-0.00131,-0.04861,30.43908,-0.1911,1,2.07666,2.07197,0.00469,88.3971,122.857,3.69335
0,32,-0.00156,-0.04106,30.48192,-0.1949,1,2.07937,2.07288,0.00649,88.1498,123.3006,3.75487
0,32,-0.00156,-0.0248,30.51108,-0.1982,1,2.08262,2.07288,0.00974,87.9838,123.5961,3.79605
0,33,-0.00182,-0.02288,30.55896,-0.2045,2,2.08524,2.07397,0.01127,87.7333,124.0393,3.85309
0,34,-0.00207,-0.02536,30.58596,-0.2089,2,2.08713,2.07523,0.0119,87.5656,124.3347,3.9041
0,34,-0.00207,-0.00741,30.61944,-0.2158,2,2.08812,2.07523,0.01289,87.3133,124.7781,3.95412
0,35,-0.00232,-0.0026,30.6432,-0.2208,2,2.08965,2.07666,0.01299,87.1445,125.0737,4.00461
0,36,-0.00258,0.02732,30.681,-0.2279,2,2.09038,2.07828,0.0121,86.8907,125.5174,4.05659
0,36,-0.00258,0.01151,30.7098,-0.2345,2,2.09023,2.07828,0.01196,86.6367,125.9616,4.10859
0,37,-0.00283,0.02387,30.72888,-0.2381,2,2.08871,2.08006,0.00864,86.4677,126.2582,4.15967
0,38,-0.00308,0.03424,30.7566,-0.2422,2,2.08779,2.08203,0.00576,86.2144,126.7037,4.20962
0,38,-0.00308,0.03757,30.77316,-0.2443,2,2.08639,2.08203,0.00436,86.0458,127.0012,4.25992
0,39,-0.00333,0.03113,30.79728,-0.2453,2,2.08397,2.08416,-0.00019,85.7939,127.4482,4.3136
0,39,-0.00333,0.0229,30.81096,-0.2447,2,2.0815,2.08416,-0.00266,85.6266,127.7468,4.35483
0,40,-0.00358,0.02343,30.82716,-0.2423,2,2.07946,2.08647,-0.00701,85.3764,128.1955,4.40528
0,41,-0.00384,0.0252,30.83976,-0.2393,2,2.07792,2.08896,-0.01104,85.21,128.495,4.45636
0,41,-0.00384,-0.00172,30.86172,-0.2337,2,2.07629,2.08896,-0.01267,84.961,128.9449,4.51873
0,42,-0.00408,-0.00724,30.87288,-0.2288,2,2.07487,2.09162,-0.01675,84.7953,129.2453,4.55902
0,42,-0.00408,-0.00048,30.8862,-0.2208,2,2.07512,2.09162,-0.0165,84.5466,129.6959,4.60961
0,43,-0.00433,-0.01338,30.89664,-0.2153,2,2.07563,2.09445,-0.01882,84.3806,129.9963,4.65961
0,44,-0.00458,-0.02871,30.91212,-0.2057,2,2.07595,2.09746,-0.0215,84.1313,130.4471,4.71045
0,44,-0.00458,-0.033,30.92076,-0.1991,2,2.07637,2.09746,-0.02109,83.9649,130.7477,4.7638
0,45,-0.00483,-0.03577,30.93228,-0.1894,2,2.07871,2.10063,-0.02193,83.7142,131.1981,4.81543
0,45,-0.00483,-0.04556,30.93948,-0.1826,2,2.08078,2.10063,-0.01986,83.5464,131.4981,4.86152
0,46,-0.00507,-0.06092,30.94524,-0.1736,2,2.08311,2.10398,-0.02087,83.2936,131.9476,4.91169
0,47,-0.00532,-0.05799,30.94992,-0.167,2,2.08623,2.1075,-0.02127,83.1241,132.2468,4.96211
0,47,-0.00532,-0.06061,30.95964,-0.1588,2,2.09021,2.1075,-0.01729,82.868,132.6947,5.01553
0,48,-0.00556,-0.06863,30.96324,-0.1542,2,2.09441,2.11119,-0.01677,82.696,132.9926,5.06334
0,49,-0.0058,-0.07265,30.95928,-0.1476,2,2.09802,2.11504,-0.01702,82.4364,133.4385,5.11278
0,49,-0.0058,-0.07011,30.96036,-0.1441,2,2.10259,2.11504,-0.01245,82.2619,133.7351,5.15867
0,50,-0.00604,-0.04879,30.97116,-0.1402,2,2.10739,2.11907,-0.01167,81.9981,134.1786,5.20874
0,50,-0.00604,-0.05035,30.9726,-0.1379,2,2.11211,2.11907,-0.00695,81.8208,134.4735,5.25928
0,51,-0.00628,-0.06213,30.96792,-0.1359,2,2.1151,2.12326,-0.00815,81.5535,134.9151,5.31042
0,52,-0.00652,-0.0564,30.98196,-0.1331,2,2.11909,2.12761,-0.00853,81.2844,135.3557,5.36161
0,52,-0.00652,-0.05094,30.98376,-0.1317,2,2.12238,2.12761,-0.00524,81.104,135.6489,5.41218
0,53,-0.00675,-0.05769,30.97872,-0.131,2,2.12656,2.13214,-0.00557,80.8316,136.0875,5.46352
0,54,-0.00699,-0.06652,30.98124,-0.1297,2,2.1298,2.13682,-0.00702,80.649,136.3794,5.51502
0,54,-0.00699,-0.06755,30.99348,-0.1292,2,2.13366,2.13682,-0.00315,80.3734,136.8162,5.56518
0,55,-0.00728,-0.06187,30.99456,-0.1296,2,2.13802,2.14166,-0.00365,80.1884,137.1066,5.61535
0,56,-0.00764,-0.07389,30.98556,-0.1302,2,2.14237,2.14671,-0.00434,79.909,137.541,5.66605
0,56,-0.00764,-0.07901,30.98664,-0.1314,2,2.14664,2.14671,-7e-05,79.7215,137.8298,5.72626
0,57,-0.00804,-0.07038,30.99636,-0.1339,2,2.15134,2.15201,-0.00067,79.4382,138.2617,5.77677
0,57,-0.00804,-0.07624,30.99528,-0.1358,2,2.1567,2.15201,0.0047,79.2478,138.5486,5.82789
0,58,-0.00842,-0.07865,30.98448,-0.1406,2,2.16127,2.15758,0.00369,78.9602,138.9777,5.87937
0,59,-0.00881,-0.08425,30.99492,-0.1451,2,2.16723,2.16342,0.00381,78.6701,139.405,5.92995
0,59,-0.00881,-0.08132,30.99384,-0.1486,2,2.17217,2.16342,0.00875,78.4753,139.6889,5.98138
0,60,-0.00921,-0.05741,30.97908,-0.156,2,2.17792,2.16953,0.00839,78.1807,140.113,6.02212
0,61,-0.0096,-0.06287,30.97764,-0.1602,2,2.18321,2.17592,0.0073,77.9828,140.3947,6.07443
0,61,-0.0096,-0.05707,30.99204,-0.1677,2,2.18726,2.17592,0.01135,77.6842,140.8161,6.13251
0,62,-0.01,-0.03772,30.99312,-0.1729,2,2.19094,2.18257,0.00837,77.4841,141.0963,6.18152
0,63,-0.01041,-0.03096,30.98592,-0.1797,2,2.19462,2.18951,0.00511,77.1824,141.5155,6.23139
0,63,-0.01041,-0.0243,30.98952,-0.1843,2,2.19739,2.18951,0.00788,76.9805,141.7944,6.28234
0,64,-0.01081,-0.04062,31.0032,-0.1893,2,2.19939,2.19673,0.00267,76.6767,142.2123,6.33291
0,64,-0.01081,-0.04713,31.0068,-0.1915,2,2.20083,2.19673,0.0041,76.4737,142.4907,6.38249
0,65,-0.01123,-0.03295,31.00464,-0.1949,2,2.20331,2.20423,-0.00092,76.1682,142.9075,6.43207
0,66,-0.01164,-0.04744,31.00608,-0.1951,2,2.2064,2.21201,-0.00561,75.9637,143.1847,6.48175
0,66,-0.01164,-0.05134,31.01688,-0.1956,2,2.20888,2.21201,-0.00313,75.6558,143.5999,6.53109
0,67,-0.01206,-0.04394,31.01256,-0.1957,2,2.21221,2.22008,-0.00787,75.3465,144.0141,6.58238
0,68,-0.01248,-0.03789,31.01328,-0.1937,2,2.21581,2.22844,-0.01263,75.1393,144.2895,6.63217
0,68,-0.01248,-0.04517,31.023,-0.191,2,2.21871,2.22844,-0.00973,74.8273,144.7017,6.68301
0,69,-0.0129,-0.05975,31.0248,-0.1886,2,2.22143,2.23709,-0.01566,74.6185,144.976,6.73336
0,70,-0.01333,-0.05462,31.01976,-0.1829,2,2.22409,2.24604,-0.02195,74.3043,145.3865,6.78872
0,70,-0.01333,-0.04721,31.01904,-0.1792,2,2.22805,2.24604,-0.01799,74.0937,145.6594,6.84076
0,71,-0.01376,-0.06368,31.02732,-0.1718,2,2.2317,2.25528,-0.02358,73.7763,146.0676,6.89204
0,71,-0.01376,-0.07965,31.02804,-0.1659,2,2.23507,2.25528,-0.02021,73.5638,146.339,6.9429
0,72,-0.0142,-0.05616,31.01868,-0.1574,2,2.23898,2.26483,-0.02585,73.2435,146.7448,6.993
0,73,-0.01463,-0.05412,31.01472,-0.1498,2,2.24418,2.27467,-0.03049,73.0285,147.0143,7.04883
0,73,-0.01463,-0.07013,31.02408,-0.139,2,2.2482,2.27467,-0.02648,72.7045,147.4171,7.09005
0,74,-0.01507,-0.06726,31.01544,-0.1273,2,2.25206,2.28482,-0.03276,72.3789,147.8187,7.14136
0,75,-0.01551,-0.07632,31.01436,-0.1171,2,2.25673,2.29527,-0.03854,72.1606,148.0854,7.19217
0,75,-0.01551,-0.07591,31.02264,-0.1026,2,2.261,2.29527,-0.03427,71.8314,148.4841,7.24303
0,76,-0.01595,-0.09455,31.02048,-0.0925,2,2.26598,2.30603,-0.04004,71.6107,148.7487,7.29287
0,77,-0.0164,-0.1035,31.00644,-0.0757,2,2.27086,2.31709,-0.04623,71.2777,149.144,7.35203
0,77,-0.0164,-0.09743,31.0014,-0.0653,2,2.27709,2.31709,-0.03999,71.0541,149.4061,7.40446
0,78,-0.01684,-0.12465,31.00428,-0.0482,2,2.28402,2.32846,-0.04444,70.716,149.7969,7.44542
0,78,-0.01684,-0.13111,30.9996,-0.0368,2,2.29064,2.32846,-0.03782,70.489,150.0558,7.49757
0,79,-0.01728,-0.13654,30.96864,-0.0215,2,2.29879,2.34013,-0.04134,70.1454,150.4413,7.54865
0,80,-0.01772,-0.16215,30.95604,-0.0099,2,2.30767,2.35211,-0.04444,69.9142,150.6961,7.60644
0,80,-0.01772,-0.15309,30.95604,0.0044,2,2.31685,2.35211,-0.03526,69.564,151.075,7.65808
0,81,-0.01816,-0.16479,30.93768,0.013,2,2.32697,2.3644,-0.03743,69.3282,151.325,7.70872
0,82,-0.01859,-0.16021,30.89412,0.025,2,2.33753,2.37699,-0.03947,68.9708,151.696,7.75862
0,82,-0.01859,-0.15695,30.87648,0.0308,2,2.34795,2.37699,-0.02904,68.7301,151.9407,7.80659
0,83,-0.01902,-0.16588,30.87792,0.0401,2,2.35894,2.38988,-0.03094,68.3652,152.3036,7.85804
0,83,-0.01902,-0.16266,30.83616,0.0477,2,2.37077,2.38988,-0.01911,67.9964,152.6618,7.9075
0,84,-0.01945,-0.15938,30.82284,0.0505,2,2.38179,2.40307,-0.02129,67.748,152.8978,7.96066
0,85,-0.01986,-0.17767,30.82932,0.0559,2,2.39253,2.41656,-0.02402,67.3717,153.2477,8.00965
0,85,-0.01986,-0.18184,30.81996,0.0581,2,2.40248,2.41656,-0.01408,67.1187,153.4783,8.05955
0,86,-0.02027,-0.18969,30.77316,0.0592,2,2.41438,2.43033,-0.01595,66.7354,153.8194,8.10828
0,86,-0.02027,-0.18348,30.7566,0.0603,2,2.42615,2.43033,-0.00418,66.4773,154.0437,8.15911
0,87,-0.02067,-0.18783,30.75732,0.0559,2,2.43891,2.44439,-0.00547,66.0861,154.375,8.20972
0,88,-0.02106,-0.19088,30.74364,0.0555,2,2.45098,2.45872,-0.00774,65.8229,154.5925,8.26043
0,88,-0.02106,-0.18914,30.69432,0.0502,2,2.46304,2.45872,0.00432,65.4244,154.9138,8.31061
0,89,-0.02144,-0.17398,30.67956,0.0444,2,2.47569,2.47332,0.00237,65.1562,155.1245,8.36212
0,90,-0.02181,-0.18708,30.6882,0.0361,2,2.48792,2.48819,-0.00027,64.7502,155.4355,8.41619
0,90,-0.02181,-0.17391,30.68172,0.0286,2,2.49944,2.48819,0.01125,64.4773,155.6396,8.46602
0,91,-0.02211,-0.16957,30.63852,0.0168,2,2.51129,2.50331,0.00797,64.0646,155.9407,8.51808
0,91,-0.02211,-0.14864,30.63276,0.0088,2,2.52312,2.50331,0.0198,63.7872,156.1381,8.56748
0,92,-0.02255,-0.121,30.65472,-0.0068,2,2.53388,2.51865,0.01524,63.3678,156.4298,8.61905
0,93,-0.02285,-0.13224,30.63276,-0.0194,2,2.54566,2.53428,0.01138,62.9452,156.7164,8.67001
0,93,-0.02285,-0.13623,30.6432,-0.0277,2,2.55367,2.53428,0.01939,62.6618,156.9053,8.72017
0,94,-0.02233,-0.11964,30.67776,-0.0418,2,2.56184,2.55012,0.01172,62.2342,157.1853,8.77116
0,95,-0.0204,-0.11334,30.68388,-0.048,2,2.57052,2.56561,0.00491,61.9475,157.3695,8.82072
0,95,-0.0204,-0.09382,30.67524,-0.0592,2,2.57833,2.56561,0.01272,61.5152,157.6425,8.87242
0,96,-0.01753,-0.10061,30.68532,-0.0661,2,2.58564,2.57975,0.00589,61.2255,157.8225,8.91637
0,97,-0.01486,-0.09011,30.72276,-0.0743,2,2.59186,2.5919,-5e-05,60.7891,158.0899,8.96731
0,97,-0.01486,-0.08541,30.73356,-0.0803,2,2.59821,2.5919,0.00631,60.4969,158.2664,9.01605
0,98,-0.01229,-0.0813,30.73464,-0.0864,2,2.60375,2.60221,0.00154,60.057,158.5288,9.07562
0,98,-0.01229,-0.08174,30.74652,-0.0906,2,2.60945,2.60221,0.00725,59.7625,158.7022,9.12752
0,99,-0.0097,-0.08204,30.77892,-0.0971,2,2.61485,2.61073,0.00412,59.3192,158.96,9.17677
0,99,-0.0097,-0.08139,30.78936,-0.1003,2,2.62023,2.61073,0.0095,59.0227,159.1303,9.22752
0,100,-0.00715,-0.06036,30.79044,-0.1078,2,2.6252,2.61746,0.00775,58.5764,159.3837,9.27623
0,101,-0.00462,-0.06375,30.8178,-0.1141,2,2.63194,2.62241,0.00953,58.1282,159.6342,9.32624
0,101,-0.00462,-0.0714,30.8286,-0.119,2,2.63639,2.62241,0.01398,57.8286,159.7999,9.37519
0,102,-0.0021,-0.04707,30.83148,-0.1281,2,2.64016,2.62562,0.01455,57.378,160.0469,9.42623
0,103,0.00043,-0.03595,30.83976,-0.1341,2,2.64467,2.62707,0.0176,57.0767,160.2103,9.47417
0,103,0.00043,-0.04445,30.86568,-0.1452,2,2.64794,2.62707,0.02087,56.6238,160.454,9.52709
0,104,0.00297,-0.04668,30.87576,-0.1531,2,2.6503,2.62678,0.02352,56.3214,160.6158,9.57698
0,105,0.00553,-0.04133,30.88152,-0.1666,2,2.65292,2.62472,0.0282,55.867,160.8574,9.62858
0,105,0.00553,-0.01449,30.89016,-0.1769,2,2.65606,2.62472,0.03134,55.5634,161.0176,9.67916
0,106,0.00813,0.0235,30.91068,-0.1945,2,2.65884,2.62089,0.03796,55.1072,161.2567,9.72904
0,106,0.00813,0.02788,30.91896,-0.2078,3,2.66023,2.62089,0.03935,54.8028,161.4157,9.77957
0,107,0.01077,0.05292,30.92436,-0.2271,3,2.65851,2.61525,0.04326,54.3464,161.6551,9.83073
0,108,0.01348,0.06023,30.93228,-0.2417,3,2.65595,2.60778,0.04817,54.0425,161.8155,9.88172
0,108,0.01348,0.06061,30.93588,-0.2629,3,2.65245,2.60778,0.04467,53.5873,162.0578,9.93137
0,109,0.01624,0.07701,30.94488,-0.2833,3,2.64732,2.59843,0.04889,53.1334,162.3024,9.98173
0,110,0.01908,0.09055,30.94848,-0.2995,3,2.64322,2.58717,0.05605,52.8313,162.4668,10.04211
0,110,0.01908,0.13463,30.94236,-0.3229,3,2.6383,2.58717,0.05113,52.3796,162.7155,10.09012
0,111,0.02201,0.16869,30.93984,-0.3385,3,2.63229,2.57394,0.05835,52.0793,162.8832,10.14013
0,112,0.025,0.17122,30.93372,-0.3625,3,2.6231,2.55868,0.06442,51.6315,163.1387,10.19087
0,112,0.025,0.20466,30.91248,-0.3764,3,2.61201,2.55868,0.05333,51.3351,163.3122,10.23968
0,113,0.02808,0.18572,30.86028,-0.3978,3,2.60017,2.54134,0.05883,50.8941,163.5774,10.29057
0,113,0.02808,0.21889,30.8268,-0.4112,3,2.58677,2.54134,0.04542,50.6027,163.758,10.34126
0,114,0.03122,0.22036,30.81708,-0.428,3,2.57406,2.52187,0.05218,50.1696,164.0341,10.39178
0,115,0.03442,0.24407,30.78504,-0.4417,3,2.56065,2.50022,0.06042,49.8837,164.2218,10.44185
0,115,0.03442,0.2316,30.71052,-0.4578,3,2.54547,2.50022,0.04525,49.4598,164.5094,10.49361
0,116,0.03766,0.24321,30.66984,-0.4679,3,2.53017,2.47635,0.05382,49.1805,164.7052,10.54661
0,116,0.03766,0.25723,30.65472,-0.4829,3,2.51434,2.47635,0.03798,48.7668,165.0051,10.59922
0,117,0.04089,0.29189,30.57192,-0.4929,3,2.49586,2.45024,0.04562,48.3595,165.312,10.64147
0,118,0.04408,0.30125,30.53448,-0.5061,3,2.47936,2.42189,0.05747,48.0917,165.5208,10.69815
0,118,0.04408,0.3051,30.49236,-0.5187,3,2.45957,2.42189,0.03768,47.697,165.8413,10.74142
0,119,0.04729,0.29835,30.43764,-0.5248,3,2.44015,2.39132,0.04883,47.4387,166.0595,10.79581
0,120,0.05001,0.30356,30.3138,-0.5362,3,2.41969,2.35852,0.06117,47.059,166.3938,10.85448
0,120,0.05001,0.36398,30.267,-0.5403,3,2.40052,2.35852,0.042,46.8106,166.6211,10.9067
0,121,0.05301,0.36059,30.24396,-0.5517,3,2.38102,2.32384,0.05718,46.4454,166.9686,10.95414
0,121,0.05301,0.40597,30.19896,-0.5584,3,2.3621,2.32384,0.03825,46.2068,167.2044,11.01663
0,122,0.05605,0.42491,30.03552,-0.5656,3,2.33815,2.28708,0.05107,45.8586,167.5654,11.05832
0,122,0.05605,0.48459,29.96028,-0.5727,3,2.31376,2.28708,0.02668,45.6331,167.8109,11.10746
0,123,0.0537,0.4528,29.86236,-0.5729,3,2.28746,2.24821,0.03925,45.3058,168.1866,11.15213
0,124,0.0441,0.46213,29.70864,-0.578,3,2.25623,2.21097,0.04526,45.0968,168.4422,11.22316
0,124,0.0441,0.46528,29.45196,-0.5735,3,2.226,2.21097,0.01503,44.7968,168.8326,11.29498
0,125,0.03033,0.42321,29.32848,-0.569,3,2.19727,2.18039,0.01688,44.6053,169.0972,11.32957
0,125,0.03033,0.52195,29.24928,-0.5564,3,2.16795,2.18039,-0.01244,44.331,169.5006,11.35707
0,126,0.01717,0.49094,29.14344,-0.543,3,2.1389,2.15936,-0.02046,44.157,169.7732,11.4117
0,127,0.00491,0.43314,28.88892,-0.5184,3,2.11306,2.14746,-0.03439,43.9078,170.1868,11.47456
0,127,0.00491,0.35798,28.8846,-0.4809,3,2.07765,2.14746,-0.0698,43.6741,170.6077,11.52876
0,128,-0.00752,0.21439,28.77048,-0.4488,3,2.04678,2.14405,-0.09727,43.5279,170.8913,11.57905
0,128,-0.00752,0.11715,28.49904,-0.3894,3,2.02064,2.14405,-0.12341,43.3208,171.3202,11.6067
0,129,-0.02001,0.02829,28.50372,-0.3436,3,1.99951,2.14927,-0.14976,43.1888,171.609,11.65967
0,129,-0.02001,-0.04842,28.74816,-0.2688,3,1.99053,2.14927,-0.15874,42.9941,172.0453,11.71236
0,130,-0.03245,-0.12568,28.809,-0.219,3,1.99239,2.16314,-0.17075,42.8635,172.3365,11.76572
0,131,-0.04538,-0.16614,28.87092,-0.1435,3,2.00441,2.18565,-0.18124,42.6614,172.773,11.8079
0,131,-0.04538,-0.20191,28.97676,-0.0953,3,2.01721,2.18565,-0.16844,42.5225,173.0632,11.86199
0,132,-0.05956,-0.21471,29.05308,-0.0215,3,2.03232,2.21712,-0.1848,42.3071,173.4963,11.90802
0,132,-0.05956,-0.22287,29.09736,0.0282,3,2.04787,2.21712,-0.16925,42.1587,173.7834,11.95997
0,133,-0.06864,-0.2448,29.17332,0.1026,3,2.06336,2.25842,-0.19506,41.929,174.2114,12.01225
0,133,-0.06864,-0.26074,29.21868,0.1589,3,2.07775,2.25842,-0.18068,41.7715,174.495,12.06477
0,134,-0.07113,-0.3117,29.24532,0.2388,3,2.09376,2.30603,-0.21227,41.5281,174.9172,12.11441
