road,idx,curvature,str_angle,speed,cte,cl_cross,yaw,rd_hdg,hdg_err,x,y,timestamp
3,21,0.01357,0.13274,26.6274,-0.3578,1,-1.59772,-1.60376,0.00604,100.8652,91.6108,2.19906
3,22,0.01362,0.13222,27.49284,-0.356,1,-1.60895,-1.61045,0.0015,100.8479,91.1576,2.24903
3,23,0.01368,0.13738,27.63072,-0.3544,1,-1.61631,-1.61716,0.00085,100.8341,90.8546,2.29854
3,24,0.01374,0.10807,27.33372,-0.3505,1,-1.62349,-1.6239,0.0004,100.81,90.3977,2.34647
3,24,0.01374,0.12402,27.51012,-0.347,1,-1.63117,-1.6239,-0.00728,100.7914,90.09,2.40422
3,25,0.0138,0.11897,28.25676,-0.3409,1,-1.63684,-1.63066,-0.00617,100.7606,89.6243,2.45529
3,26,0.01386,0.10428,28.41048,-0.3375,1,-1.64322,-1.63746,-0.00576,100.738,89.3128,2.49568
3,27,0.01393,0.09464,28.10016,-0.3308,1,-1.65047,-1.64429,-0.00619,100.7006,88.8444,2.5547
3,27,0.01393,0.10232,28.2096,-0.326,1,-1.65662,-1.64429,-0.01233,100.6735,88.5294,2.60536
3,28,0.01399,0.08007,28.90944,-0.3175,1,-1.66214,-1.65115,-0.01099,100.6299,88.0534,2.65425
3,29,0.01406,0.10234,29.02068,-0.3134,1,-1.66775,-1.65804,-0.00971,100.599,87.7357,2.70368
3,30,0.01413,0.07188,28.69992,-0.3064,1,-1.6726,-1.66496,-0.00764,100.5502,87.258,2.75259
3,31,0.0142,0.06186,28.79316,-0.302,1,-1.6783,-1.67192,-0.00638,100.5156,86.9374,2.80381
3,32,0.01427,0.0704,29.42676,-0.2955,1,-1.68275,-1.67891,-0.00383,100.4612,86.4535,2.85326
3,33,0.01434,0.07207,29.09124,-0.2902,1,-1.68694,-1.68594,-0.001,100.4048,85.9701,2.90422
3,33,0.01434,0.05319,29.18844,-0.2871,1,-1.69109,-1.68594,-0.00515,100.3656,85.6458,2.95389
3,34,0.01442,0.05714,29.77956,-0.2824,1,-1.69563,-1.69301,-0.00262,100.3042,85.1565,3.03279
3,35,0.0145,0.03709,29.85732,-0.2812,1,-1.69919,-1.70011,0.00092,100.2621,84.8304,3.0633
3,36,0.01457,0.05003,29.5182,-0.2798,1,-1.70238,-1.70725,0.00486,100.1973,84.3408,3.11555
3,37,0.01465,0.05504,29.57832,-0.2803,1,-1.70466,-1.71442,0.00976,100.1531,84.0126,3.16683
3,38,0.01473,0.08101,30.1302,-0.2822,1,-1.70788,-1.72164,0.01376,100.0849,83.5182,3.21607
3,38,0.01473,0.06776,30.18996,-0.2842,1,-1.71104,-1.72164,0.01061,100.0384,83.1888,3.26573
3,39,0.01482,0.08975,29.82348,-0.2869,1,-1.71638,-1.7289,0.01252,99.966,82.695,3.31555
3,40,0.0149,0.06952,29.86524,-0.2904,1,-1.72119,-1.73619,0.015,99.9159,82.3644,3.36574
3,41,0.01499,0.07482,30.37896,-0.2948,1,-1.72716,-1.74353,0.01637,99.8375,81.8671,3.41426
3,42,0.01507,0.07298,30.42324,-0.2985,1,-1.73222,-1.75091,0.01869,99.7836,81.5361,3.46252
3,43,0.01516,0.09524,30.04524,-0.3043,1,-1.73683,-1.75834,0.02151,99.7005,81.0402,3.51219
3,43,0.01516,0.0953,30.07512,-0.3088,1,-1.74151,-1.75834,0.01683,99.6433,80.7084,3.57032
3,44,0.01524,0.13207,30.5676,-0.3141,1,-1.74775,-1.7658,0.01805,99.5541,80.2096,3.61909
3,45,0.01535,0.12113,30.16908,-0.3209,1,-1.75503,-1.77331,0.01828,99.4616,79.7132,3.66575
3,46,0.01546,0.11738,30.19572,-0.3256,1,-1.76372,-1.78087,0.01714,99.3968,79.3815,3.72435
3,47,0.0155,0.11581,30.67164,-0.3305,1,-1.77174,-1.78848,0.01674,99.2953,78.8832,3.77451
3,48,0.01545,0.12546,30.6936,-0.3339,1,-1.77943,-1.79611,0.01668,99.2252,78.5521,3.82563
3,49,0.01522,0.10906,30.28644,-0.3378,1,-1.78683,-1.80372,0.01689,99.1165,78.0568,3.87659
3,49,0.01522,0.13729,30.29328,-0.34,1,-1.79503,-1.80372,0.00869,99.0411,77.7262,3.92685
3,51,0.01449,0.12506,30.76236,-0.3409,1,-1.80203,-1.81853,0.0165,98.9242,77.2297,3.97646
3,51,0.01449,0.12704,30.7764,-0.344,1,-1.81027,-1.81853,0.00826,98.8437,76.9,4.02617
3,52,0.01416,0.124,30.36096,-0.344,1,-1.81845,-1.82567,0.00722,98.7191,76.4072,4.0762
3,53,0.01382,0.12895,30.36348,-0.3444,1,-1.82683,-1.83264,0.00581,98.633,76.0783,4.12634
3,54,0.01347,0.12451,30.8214,-0.343,1,-1.83485,-1.83945,0.00459,98.4996,75.5849,4.17563
3,55,0.01312,0.10492,30.39588,-0.3402,1,-1.84461,-1.84608,0.00146,98.362,75.095,4.23241
3,56,0.01277,0.09129,30.41496,-0.3378,1,-1.85305,-1.85254,-0.00051,98.2672,74.7681,4.28451
3,57,0.01242,0.09403,30.87432,-0.3331,1,-1.85975,-1.85883,-0.00091,98.1213,74.2773,4.33387
3,57,0.01242,0.1005,30.8916,-0.3298,1,-1.86563,-1.85883,-0.00679,98.0223,73.9513,4.38374
3,58,0.01207,0.07934,30.48156,-0.3233,1,-1.8716,-1.86495,-0.00665,97.8711,73.4639,4.43335
3,59,0.01172,0.09672,30.4848,-0.3202,1,-1.87781,-1.87089,-0.00691,97.768,73.1387,4.48169
3,60,0.01137,0.07386,30.942,-0.3142,1,-1.88331,-1.87667,-0.00664,97.6102,72.6503,4.53161
3,61,0.01101,0.06975,30.95532,-0.3104,1,-1.88903,-1.88226,-0.00676,97.5034,72.3261,4.57993
3,62,0.01066,0.07403,30.546,-0.304,1,-1.89397,-1.88769,-0.00628,97.341,71.8412,4.63981
3,63,0.01031,0.06693,30.54996,-0.3,1,-1.89865,-1.89294,-0.00571,97.2309,71.5175,4.6901
3,64,0.00995,0.04533,31.00212,-0.2935,1,-1.90325,-1.89801,-0.00523,97.0631,71.0315,4.74192
3,64,0.00995,0.06134,31.0158,-0.2891,1,-1.90798,-1.89801,-0.00997,96.9499,70.7086,4.78827
3,65,0.0096,0.03492,30.60792,-0.2825,1,-1.91088,-1.90292,-0.00796,96.779,70.2256,4.83891
3,66,0.00925,0.03567,31.05792,-0.277,1,-1.91532,-1.90765,-0.00768,96.605,69.7407,4.89414
3,67,0.0089,0.01944,31.05972,-0.2742,1,-1.9184,-1.9122,-0.00619,96.4883,69.4186,4.94299
3,68,0.00855,0.02896,30.64428,-0.2702,1,-1.92035,-1.91659,-0.00376,96.3126,68.9366,4.99425
3,69,0.0082,0.02621,30.64536,-0.2687,1,-1.92178,-1.9208,-0.00099,96.1947,68.6146,5.0459
3,70,0.00785,0.00432,31.0932,-0.2668,1,-1.92358,-1.92483,0.00126,96.0165,68.1306,5.09647
3,71,0.0075,-0.00319,31.10544,-0.2663,1,-1.92564,-1.9287,0.00306,95.8973,67.8089,5.14646
3,72,0.00715,0.0155,30.6954,-0.2669,1,-1.92579,-1.93239,0.00661,95.7187,67.3271,5.18978
3,72,0.00715,0.00459,30.69576,-0.2685,1,-1.92568,-1.93239,0.00671,95.5993,67.0049,5.24898
3,73,0.00681,0.01468,31.13928,-0.2715,1,-1.92653,-1.93592,0.00938,95.4194,66.5207,5.29919
3,74,0.00646,0.01771,31.14936,-0.2751,1,-1.92725,-1.93927,0.01202,95.2995,66.1987,5.3501
3,75,0.00611,0.00889,30.73716,-0.2808,1,-1.9282,-1.94245,0.01425,95.1195,65.7167,5.39796
3,76,0.00577,0.0178,31.1778,-0.2876,1,-1.92954,-1.94546,0.01592,94.9379,65.2324,5.44646
3,77,0.00543,0.02865,31.17492,-0.2929,1,-1.93062,-1.9483,0.01768,94.8168,64.9105,5.49683
3,78,0.00508,0.04283,30.75408,-0.3013,1,-1.9315,-1.95098,0.01948,94.6351,64.4288,5.54736
3,79,0.00474,0.04332,30.74904,-0.3072,1,-1.93344,-1.95348,0.02004,94.513,64.107,5.59671
3,80,0.0044,0.05595,31.185,-0.3155,1,-1.93633,-1.95582,0.01948,94.3281,63.6239,5.64672
3,80,0.0044,0.04865,31.19076,-0.3207,1,-1.93943,-1.95582,0.01638,94.2041,63.3029,5.70688
3,81,0.00406,0.06217,30.77028,-0.3273,1,-1.94308,-1.95798,0.0149,94.0167,62.823,5.75512
3,82,0.00372,0.0672,30.76452,-0.3316,1,-1.94639,-1.95998,0.01359,93.8904,62.5027,5.80504
3,83,0.00338,0.0892,31.19616,-0.3365,1,-1.95069,-1.96182,0.01112,93.6985,62.0221,5.85309
3,84,0.00304,0.09248,31.1994,-0.3389,1,-1.95497,-1.96348,0.00851,93.5695,61.703,5.90316
3,85,0.00271,0.08935,30.77064,-0.3402,1,-1.96085,-1.96498,0.00413,93.3736,61.2265,5.95292
3,86,0.00237,0.0749,30.7584,-0.3393,1,-1.96711,-1.96631,-0.00079,93.2407,60.9089,6.00016
3,87,0.00203,0.07139,31.18536,-0.3355,1,-1.97295,-1.96748,-0.00547,93.0382,60.4328,6.05858
3,87,0.00203,0.05613,31.18752,-0.3316,1,-1.9784,-1.96748,-0.01092,92.9018,60.1169,6.10875
3,88,0.0017,0.03883,30.76452,-0.3237,1,-1.98267,-1.96848,-0.01419,92.6956,59.6449,6.15701
3,89,0.00136,0.02438,31.1994,-0.3141,1,-1.98733,-1.96932,-0.01802,92.4862,59.1716,6.20664
3,90,0.00102,0.00203,31.19328,-0.3072,1,-1.98999,-1.96999,-0.02001,92.3461,58.8572,6.25678
3,91,0.00069,0.01354,30.77028,-0.2962,1,-1.99137,-1.97049,-0.02088,92.1358,58.387,6.30644
3,92,0.00035,-0.00896,30.76452,-0.289,1,-1.99144,-1.97083,-0.02061,91.9952,58.0727,6.35566
3,93,1e-05,-0.01366,31.20156,-0.2779,1,-1.99236,-1.971,-0.02135,91.7834,57.6004,6.41483
3,94,-0.00032,-0.01013,31.20804,-0.2706,1,-1.99194,-1.97101,-0.02093,91.6427,57.2863,6.46292
3,95,-0.00066,-0.03039,30.7908,-0.2603,1,-1.99097,-1.97085,-0.02012,91.4324,56.8156,6.5133
3,95,-0.00066,-0.04592,30.78648,-0.2536,1,-1.99017,-1.97085,-0.01932,91.2921,56.5009,6.56558
3,96,-0.001,-0.04516,31.21956,-0.2446,1,-1.98831,-1.97053,-0.01779,91.0821,56.0275,6.61513
3,97,-0.00135,-0.0506,31.22316,-0.2394,1,-1.98548,-1.97004,-0.01545,90.9433,55.7122,6.66458
3,98,-0.00166,-0.04976,30.80232,-0.2331,1,-1.98239,-1.96937,-0.01301,90.737,55.2396,6.71462
3,99,-0.00194,-0.03168,30.7944,-0.2297,1,-1.979,-1.96855,-0.01045,90.6002,54.9233,6.76334
3,100,-0.00219,-0.04751,31.22496,-0.226,1,-1.97571,-1.9676,-0.00811,90.3961,54.4471,6.82298
3,101,-0.0024,-0.04528,30.79908,-0.2232,1,-1.97317,-1.96652,-0.00665,90.1942,53.9727,6.87334
3,102,-0.00261,-0.03251,30.80916,-0.2219,1,-1.97032,-1.96534,-0.00498,90.0601,53.6551,6.92357
3,103,-0.00283,-0.04638,31.2408,-0.2211,1,-1.96743,-1.96405,-0.00338,89.8599,53.1771,6.97523
3,103,-0.00283,-0.03281,31.24512,-0.221,1,-1.96498,-1.96405,-0.00093,89.7275,52.8588,7.02202
3,104,-0.00306,-0.03324,30.82392,-0.2219,1,-1.96228,-1.96266,0.00038,89.5306,52.3818,7.07086
3,105,-0.00328,-0.05517,30.81672,-0.2226,1,-1.95981,-1.96115,0.00134,89.3998,52.0627,7.11985
3,106,-0.0035,-0.04292,31.24728,-0.2243,1,-1.95768,-1.95954,0.00186,89.2042,51.5826,7.17094
3,107,-0.00372,-0.0433,31.2498,-0.2258,1,-1.95459,-1.95781,0.00323,89.0751,51.2629,7.22026
3,108,-0.00394,-0.03114,30.82788,-0.2292,1,-1.95159,-1.95598,0.00439,88.8833,50.7838,7.28048
3,109,-0.00416,-0.02058,30.81996,-0.2318,1,-1.94877,-1.95404,0.00527,88.756,50.4632,7.32919
3,110,-0.00438,-0.02492,31.25016,-0.2359,1,-1.94661,-1.95199,0.00538,88.5657,49.9809,7.37931
3,111,-0.0046,-0.03181,30.82392,-0.2399,1,-1.94497,-1.94984,0.00487,88.3771,49.5006,7.42812
3,111,-0.0046,-0.03128,30.83436,-0.2424,1,-1.94344,-1.94984,0.00639,88.2515,49.1793,7.48229
3,112,-0.00483,-0.03448,31.26528,-0.2468,1,-1.94128,-1.94757,0.00629,88.0637,48.6958,7.53168
3,113,-0.00505,-0.04022,31.26852,-0.2492,1,-1.93914,-1.94519,0.00606,87.9395,48.374,7.58129
3,114,-0.00527,-0.03113,30.84732,-0.2532,1,-1.93714,-1.94271,0.00557,87.7545,47.8918,7.63097
3,115,-0.00549,-0.03158,30.83832,-0.2558,1,-1.93425,-1.94011,0.00586,87.6318,47.5692,7.67922
3,116,-0.00572,-0.00905,31.26708,-0.26,1,-1.93212,-1.9374,0.00529,87.4484,47.0839,7.72882
3,117,-0.00594,-0.01181,31.26996,-0.2625,1,-1.93014,-1.93459,0.00444,87.3271,46.761,7.78712
3,118,-0.00616,-0.02152,30.84948,-0.2656,1,-1.92948,-1.93166,0.00219,87.1458,46.2774,7.8345
3,118,-0.00616,-0.01466,30.84192,-0.2669,1,-1.92892,-1.93166,0.00274,87.0248,45.9541,7.88531
3,120,-0.00661,-0.03124,31.27104,-0.2691,1,-1.92736,-1.92548,-0.00187,86.8437,45.4679,7.93822
3,120,-0.00661,-0.03169,31.27428,-0.2688,1,-1.92638,-1.92548,-0.00089,86.7236,45.1445,7.98852
3,121,-0.00683,-0.02054,30.85272,-0.2694,1,-1.92445,-1.92223,-0.00222,86.5447,44.6599,8.03788
3,122,-0.00705,-0.02625,31.28148,-0.2693,1,-1.92174,-1.91886,-0.00288,86.3663,44.1726,8.08813
3,123,-0.00728,-0.02539,31.27248,-0.2683,1,-1.91977,-1.91539,-0.00438,86.2483,43.8483,8.13726
3,124,-0.0075,-0.02126,30.8448,-0.2668,1,-1.91864,-1.91181,-0.00684,86.0723,43.3629,8.18468
3,125,-0.00772,-0.04359,30.83544,-0.2649,1,-1.91665,-1.90811,-0.00853,85.9553,43.0382,8.24424
3,126,-0.00794,-0.03126,31.26492,-0.2616,1,-1.91535,-1.90431,-0.01104,85.7801,42.55,8.2958
3,127,-0.00817,-0.02764,31.26672,-0.259,1,-1.91281,-1.9004,-0.01241,85.6644,42.225,8.34587
3,128,-0.00839,-0.02592,30.84516,-0.2546,1,-1.91055,-1.89637,-0.01418,85.4923,41.7381,8.39835
3,128,-0.00839,-0.02655,30.83724,-0.2512,1,-1.90895,-1.89637,-0.01257,85.3778,41.4125,8.44723
3,129,-0.00861,-0.03822,31.26636,-0.2456,1,-1.907,-1.89224,-0.01475,85.2067,40.9229,8.49729
3,130,-0.00883,-0.05695,31.2696,-0.2404,1,-1.90538,-1.88801,-0.01737,85.0934,40.597,8.54559
3,131,-0.00905,-0.04789,30.84732,-0.2327,1,-1.90296,-1.88366,-0.0193,84.925,40.1088,8.59591
3,132,-0.00926,-0.04202,30.83652,-0.2271,1,-1.89942,-1.8792,-0.02021,84.8136,39.7821,8.64386
3,133,-0.00948,-0.05097,31.26348,-0.2188,1,-1.89596,-1.87464,-0.02132,84.6479,39.2906,8.69388
3,134,-0.00972,-0.05367,30.83436,-0.2099,1,-1.89267,-1.86997,-0.0227,84.4846,38.8009,8.75293
3,135,-0.00991,-0.07326,30.84192,-0.2035,1,-1.88943,-1.86519,-0.02424,84.3765,38.4732,8.80226
3,136,-0.01006,-0.07481,31.2696,-0.1937,1,-1.88572,-1.86031,-0.02541,84.2158,37.9799,8.85187
3,136,-0.01006,-0.08438,31.26888,-0.1873,1,-1.88136,-1.86031,-0.02105,84.1104,37.6515,8.90162
3,137,-0.01033,-0.09141,30.8394,-0.1791,1,-1.87626,-1.85535,-0.0209,83.9551,37.159,8.95184
3,138,-0.01082,-0.09324,30.82536,-0.1728,1,-1.87064,-1.85027,-0.02037,83.8532,36.8294,8.99931
3,139,-0.01035,-0.09356,31.24548,-0.1652,1,-1.86454,-1.84494,-0.01961,83.7031,36.3332,9.05913
3,140,-0.0087,-0.10017,31.24188,-0.1602,1,-1.85822,-1.83984,-0.01839,83.6054,36.0027,9.1095
3,141,-0.00653,-0.09096,30.80916,-0.1541,1,-1.85226,-1.83555,-0.01671,83.4621,35.5071,9.15152
3,142,-0.00398,-0.09726,30.79404,-0.1508,1,-1.84575,-1.83234,-0.01341,83.3685,35.1753,9.21026
3,143,-0.00141,-0.08714,31.21776,-0.1477,1,-1.83971,-1.83038,-0.00933,83.2309,34.676,9.25947
3,144,0.00105,-0.0841,30.77928,-0.147,1,-1.83225,-1.82969,-0.00256,83.0977,34.1782,9.31099
3,144,0.00105,-0.07344,30.7854,-0.1483,1,-1.82641,-1.82969,0.00328,83.0106,33.8449,9.36042
3,145,0.00351,-0.08476,31.21344,-0.1528,1,-1.82074,-1.8302,0.00946,82.8825,33.3431,9.40949
3,146,0.00603,-0.06925,31.2156,-0.1579,1,-1.81606,-1.83193,0.01587,82.7989,33.0091,9.45662
3,147,0.00857,-0.04732,30.78828,-0.169,1,-1.81051,-1.8349,0.02439,82.6765,32.5083,9.5135
3,148,0.01114,-0.03708,30.78,-0.1794,1,-1.80578,-1.83912,0.03335,82.5963,32.1733,9.56131
3,149,0.01375,0.00906,31.21236,-0.198,1,-1.80266,-1.84461,0.04195,82.4773,31.6693,9.61861
3,150,0.0164,0.03022,31.21776,-0.2131,2,-1.80049,-1.85138,0.05089,82.3989,31.334,9.66718
3,151,0.01909,0.04491,30.79836,-0.2379,2,-1.80091,-1.85946,0.05855,82.2813,30.832,9.71575
3,151,0.01909,0.06589,30.7908,-0.256,2,-1.80325,-1.85946,0.05621,82.2019,30.4966,9.76516
3,152,0.02185,0.08771,31.22064,-0.2832,2,-1.80697,-1.86886,0.06189,82.0807,29.993,9.81393
3,153,0.02464,0.08497,30.7872,-0.3145,2,-1.81196,-1.87962,0.06766,81.9576,29.4925,9.87198
3,154,0.02749,0.11034,30.79008,-0.3383,2,-1.81768,-1.89176,0.07408,81.8734,29.1584,9.92206
3,155,0.03038,0.1569,31.2156,-0.3745,2,-1.82355,-1.9053,0.08175,81.7439,28.657,9.97217
3,156,0.03333,0.17498,31.20984,-0.4016,2,-1.83043,-1.92026,0.08984,81.6555,28.3242,10.022
3,157,0.0363,0.16938,30.74976,-0.4416,2,-1.84102,-1.93668,0.09566,81.518,27.8278,10.07168
3,158,0.0393,0.18126,30.71376,-0.4696,2,-1.85317,-1.95456,0.10138,81.4222,27.4976,10.11816
3,159,0.04231,0.18112,31.11624,-0.5124,2,-1.8645,-1.97391,0.10942,81.2727,27.0033,10.17742
3,159,0.04231,0.21177,31.09536,-0.5422,2,-1.87641,-1.97391,0.0975,81.1695,26.6762,10.21939
3,160,0.04531,0.23614,30.6306,-0.5862,2,-1.88811,-1.99475,0.10664,81.0094,26.1887,10.27798
3,161,0.04827,0.2442,30.58884,-0.6214,2,-1.90141,-2.01707,0.11566,80.8982,25.8647,10.35811
3,162,0.05116,0.24739,30.9726,-0.6723,2,-1.91796,-2.04084,0.12289,80.7233,25.3813,10.38797
3,163,0.05397,0.26782,30.46176,-0.7252,2,-1.93686,-2.06604,0.12918,80.5406,24.9047,10.42405
3,164,0.05661,0.27403,30.43044,-0.7636,2,-1.95337,-2.09262,0.13925,80.4134,24.5886,10.48212
3,165,0.05912,0.32894,30.81456,-0.821,2,-1.97109,-2.12051,0.14941,80.2141,24.1176,10.53298
3,165,0.05912,0.38809,30.77172,-0.8605,2,-1.98884,-2.12051,0.13166,80.0763,23.8074,10.5824
3,166,0.06137,0.50609,30.2022,-0.9161,2,-2.01043,-2.14963,0.1392,79.8607,23.349,10.63227
3,167,0.06342,0.51829,30.07188,-0.9584,2,-2.0363,-2.17985,0.14355,79.7093,23.0476,10.68546
3,168,0.06511,0.60332,30.31524,-1.0111,2,-2.07246,-2.21109,0.13864,79.4671,22.606,10.73527
3,169,0.06656,0.63002,30.15684,-1.0433,2,-2.10807,-2.24316,0.13509,79.2969,22.3203,10.78571
3,169,0.06656,0.67521,29.31192,-1.0816,2,-2.14857,-2.24316,0.0946,79.0275,21.9071,10.8361
3,170,0.06755,0.68246,29.12004,-1.0986,2,-2.19108,-2.27595,0.08486,78.8372,21.6407,10.88649
3,171,0.06831,0.66198,29.47356,-1.1191,2,-2.23621,-2.30922,0.07301,78.5352,21.2559,10.93597
3,172,0.06855,0.66744,29.3166,-1.1281,2,-2.2803,-2.34287,0.06257,78.325,21.0111,10.98552
3,172,0.06855,0.58671,28.47456,-1.1311,2,-2.32136,-2.34287,0.02151,77.9982,20.6607,11.03523
3,173,0.06857,0.48868,28.9116,-1.1177,2,-2.3708,-2.37663,0.00584,77.6543,20.3267,11.08461
3,174,0.06807,0.4846,28.80648,-1.1153,2,-2.40711,-2.41041,0.0033,77.4192,20.1144,11.13533
3,175,0.0674,0.42488,28.07856,-1.1044,2,-2.43315,-2.44394,0.01079,77.0609,19.8074,11.19412
3,175,0.0674,0.31631,28.008,-1.0976,2,-2.45921,-2.44394,-0.01527,76.8165,19.6088,11.2462
3,176,0.06628,0.32212,28.59336,-1.0796,2,-2.48187,-2.47714,-0.00472,76.4425,19.3187,11.29506
3,177,0.06501,0.29532,28.60236,-1.0794,2,-2.49892,-2.50979,0.01087,76.191,19.1304,11.34418
3,178,0.06343,0.28886,28.12788,-1.0767,2,-2.51432,-2.54182,0.02749,75.8089,18.8534,11.39412
3,178,0.06343,0.27493,28.2168,-1.0781,2,-2.53027,-2.54182,0.01154,75.5498,18.6718,11.44267
3,179,0.06168,0.23153,28.84392,-1.0761,2,-2.54609,-2.57306,0.02697,75.1547,18.4041,11.50064
3,180,0.05982,0.24539,28.91844,-1.0857,2,-2.56205,-2.60344,0.04139,74.8887,18.23,11.54178
3,181,0.05778,0.24187,28.50084,-1.099,2,-2.57475,-2.63291,0.05816,74.4862,17.9738,11.59313
3,182,0.05574,0.19298,29.13228,-1.1172,2,-2.59146,-2.66137,0.06991,74.0753,17.7218,11.65155
3,182,0.05574,0.15676,29.18844,-1.132,2,-2.60603,-2.66137,0.05534,73.7991,17.5579,11.70127
3,183,0.05361,0.11788,28.78056,-1.1533,2,-2.61709,-2.68883,0.07174,73.3822,17.3167,11.7509
3,184,0.05147,0.05894,28.84464,-1.1783,2,-2.62632,-2.71524,0.08891,73.1009,17.1574,11.80068
